ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_product_owner_presence,Product Owner must be available during Sprint Planning,False,min,ProductOwner,availability,2,1.0
C1,limit_team_size,Team size must not exceed 9 members (Scrum guideline),False,min,Team,team_size,2,1.0
C2,enforce_skill_match,Workers assigned only if they possess required skill,False,min,Skill,level,2,1.3
C3,ensure_sprint_duration,Sprint duration must be between 1 and 4 weeks,False,min,Sprint,end_date,2,1.0
C4,respect_worker_availability,Task assignment must not exceed individual availability,True,max,Worker,availability,2,1.1
C5,complete_acceptance_criteria,User Story status can only be 'done' if acceptance criteria are met,False,min,UserStory,acceptance_criteria,2,1.4
C6,mandatory_daily_scrum,All team members must attend Daily Scrum,False,min,DailyScrum,attendees_count,2,0.9
C7,retrospective_must_occur,Each Sprint must have a Retrospective with improvement actions,False,min,SprintRetrospective,improvement_actions,2,1.2
C8,velocity_based_commitment,Sprint commitment should not exceed 110% of average velocity,False,min,Velocity,avg._story_points,1,1.0
C9,blockers_must_be_resolved,All high-severity blockers must be resolved before release,False,min,Blocker,severity,2,1.5
C10,documentation_per_feature,Each feature must have at least one documentation entry,False,min,FeatureDocumentation,creation_date,2,1.0
