ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the average velocity of teams,True,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,1.0
G2,maximize_sprint_goal_achievement,Maximize the achievement status of sprint goals,True,max,SprintGoal,achievement_status,2,1.0
G3,minimize_task_effort,Minimize the effort required for tasks,True,min,Task,effort,2,1.0
G4,maximize_feature_priority,Maximize the priority of features,True,max,Feature,priority,2,1.0
G5,minimize_project_duration,Minimize the duration of projects,True,min,Project,project_end,2,1.0
G6,maximize_team_satisfaction,Maximize team satisfaction in retrospectives,True,max,SprintRetrospective,team_satisfaction,2,1.0
G7,minimize_task_blockers,Minimize the number of blockers for tasks,True,min,Task,status,2,1.0
G8,maximize_product_owner_availability,Maximize the availability of product owners,True,max,ProductOwner,availability,2,1.0
G9,minimize_sprint_retrospective_improvement_actions,Minimize the number of improvement actions,True,min,SprintRetrospective,improvement_actions,2,1.0
G10,maximize_stakeholder_influence,Maximize the influence level of stakeholders,True,max,Stakeholder,influence_level,2,1.0
