ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,ensure_product_owner_availability,Product Owner must be available,False,max,ProductOwner,availability,2,1.0
C1,limit_project_duration,Project duration should not exceed a certain limit,False,min,Project,project_end,1,1.0
C2,prioritize_features,Features must have high priority,False,max,Feature,priority,2,1.0
C3,ensure_team_velocity,Team velocity must be above a certain threshold,False,max,Velocity,avg._story_points,2,1.0
C4,limit_task_effort,Task effort should not exceed a certain limit,False,min,Task,effort,1,1.0
C5,ensure_sprint_goal_achievement,Sprint goals must be achievable,False,max,SprintGoal,achievement_status,2,1.0
C6,limit_blocker_severity,Blocker severity should not exceed a certain limit,False,min,Blocker,severity,1,1.0
C7,ensure_team_satisfaction,Team satisfaction must be above a certain threshold,False,max,SprintRetrospective,team_satisfaction,2,1.0
C8,limit_sprint_retrospective_improvement_actions,Improvement actions should not exceed a certain limit,False,min,SprintRetrospective,improvement_actions,1,1.0
C9,ensure_stakeholder_influence,Stakeholder influence level must be above a certain threshold,False,max,Stakeholder,influence_level,2,1.0
C10,prioritize_tasks,Tasks must have high priority,False,max,Task,type,2,1.0
