ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only consider active projects,True,min,Project,status,2,1.0
C1,require_team_status_active,Only include currently active teams,True,min,Team,team_status,2,1.0
C2,require_worker_status_active,Only assign active workers,True,min,Worker,status,2,1.0
C3,require_feature_status_completed,Only completed features count,False,max,Feature,status,2,1.0
C4,require_task_status_done,Only completed tasks are valid,False,max,Task,status,2,1.0
C5,require_sprint_status_completed,Only finished sprints are considered,False,max,Sprint,status,2,1.0
C6,require_valid_role_assignment,Workers must have at least one role,True,min,Role,role_name,2,1.0
C7,require_certified_skills,Only certified skills are allowed,True,min,Skill,certified,2,0.8
C8,require_non_zero_story_points,Exclude user stories with zero story points,False,min,UserStory,story_points,1,0.5
C9,require_positive_effort,Task effort must be greater than zero,False,min,Task,effort,2,1.0
C10,require_valid_sprint_goal,Only sprints with defined goals are valid,True,min,SprintGoal,objective_description,2,1.0
C11,require_documented_feature,Only features with documentation allowed,True,min,FeatureDocumentation,creation_date,2,0.7
C12,require_planned_release_status,Only released or planned releases,True,min,ReleasePlan,status,2,0.9
C13,require_roadmap_milestone_defined,Only roadmaps with milestones,True,min,Roadmap,milestones,1,0.6
C14,require_non_empty_backlog,Product Backlog must have entries,True,min,ProductBacklog,number_of_entries,2,1.0
