ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total project budget,True,max,Project,budget,2,1.5
G1,minimize_project_duration,Minimize time between project start and end,True,min,Project,project_end,2,1.2
G2,maximize_team_size,Maximize number of members across all teams,True,max,Team,team_size,1,0.8
G3,minimize_worker_start_date,Prefer workers who started earlier,True,min,Worker,start_date,2,1.0
G4,maximize_worker_availability,Maximize available working capacity,True,max,Worker,availability,2,1.3
G5,maximize_feature_priority,Maximize cumulative priority of implemented features,True,max,Feature,priority,2,1.4
G6,minimize_task_effort,Minimize total estimated effort for tasks,False,min,Task,effort,2,1.1
G7,maximize_story_points,Maximize total story points completed per sprint,True,max,UserStory,story_points,2,1.6
G8,minimize_sprint_duration,Minimize sprint length to increase agility,False,min,Sprint,end_date,2,0.9
G9,maximize_sprint_achievement,Maximize average sprint goal achievement,True,max,Sprint,achievement_of_goal,2,1.7
G10,minimize_blocker_resolution_time,Minimize time to resolve blockers,False,min,Blocker,resolved_on,2,1.3
G11,maximize_velocity_trend,Promote teams with positive velocity trends,True,max,Velocity,trend,2,1.5
G12,maximize_stakeholder_influence,Maximize involvement of high-influence stakeholders,True,max,Stakeholder,influence_level,1,0.7
G13,minimize_release_plan_delay,Prefer earlier planned release dates,False,min,ReleasePlan,planned_date,2,1.2
G14,maximize_epic_effort_estimate,Maximize effort allocated to large epics,True,max,Epic,estimated_effort,1,0.6
