ModelKey,MessageIndex,Predicted_Keywords,Matched_Keywords,Precision,Recall,F1,TP,FP,FN,Text
8,Stochastic Programming,SP,Optimization of an objective function subject to uncertainty modeled by probability distributions,NP-hard (can be solved using scenario-based methods, robust optimization),Inventory management under uncertain demand,3
9,Dynamic Programming,DP,Optimization of a sequential decision problem by breaking it down into simpler subproblems,Dependent on the problem structure (can be solved using Bellman equation),Shortest path problem,2
10,Multi-Objective Optimization,MOO,Optimization of multiple conflicting objective functions subject to constraints,NP-hard (can be solved using Pareto optimality, weighted sum methods),Design optimization with multiple criteria,1
```

### Explanation of Columns:
- **Rank**: Order of appearance from most to least common.
- **Type/Name**: The name of the optimization problem type.
- **Abbreviation**: Common abbreviation for the optimization problem type.
- **Description**: Brief description of the optimization problem type.
- **Solvability**: General solvability characteristics of the problem type.
- **Example**: A common example problem of this type.
- **Appearances**: Hypothetical frequency of appearance in literature and practice.

Please note that the ""Appearances"" column is based on general knowledge and may vary depending on the specific field or application."
mistral-small3.1-24b-s1-v1,5,"a csv file, agile method, all small step, all the, ci, ci cd, description, description, interval, result, id, initial project planning, interval, phase, release, result, scrum, software development, step, such a project, the development cycle, the following header, the typical step, what",scrum,0.045454545454545456,0.00425531914893617,0.007782101167315175,1,21,234,"Consider software-development using SCRUM as agile method - What are the typical steps and phases of such a project?
Create a CSV-file containing all smaller steps/phases from initial project planning, the development cycle, reviews all the until release and CI/CD.
Use the following header ""ID, Step, Description, Interval, Result"""
mistral-small3.1-24b-s1-v1,6,"### explanation, 10,continuous, 11,continuous, 14,post, 15,backlog, 16,user, 17,performance, 18,security, ` ` ` csv id step description interval result 1,project initiation, a comprehensive overview, a csv file, a scrum base software development project, a software development project, action items, an agile method, backlog creation, before release, before release,security testing report
19,documentation, brief description, ci, ci cd, code, code change, columns, complete work, conduct performance testing, continuous, continuous deployable artifact 11,continuous deployment, continuous integrated codebase 10,continuous delivery, continuous live application 12,release planning, continuous,live application
12,release planning,plan, create, csv, daily, define, define criterion, definition, delivery, description, description,interval,result
1,project initiation,define, develop, done, done document 9,continuous integration, each release, each step, every sprint, id, improvement, initial planning, initial project planning, integrated codebase, name, objective, once,definition of done document
9,continuous, ongoing, ongoing project documentation 20,stakeholder communication, ongoing refined product backlog 16,user acceptance testing, ongoing stakeholder feedback ` ` ` explanation, ongoing,, outcome, performance criterion, performance testing report 18,security testing, phase, plan, product backlog, product backlog 3,sprint planning select item, production, project charter 2,product, project documentation, release, result, scrum, security testing, security testing report 19,documentation, select, short daily meeting, sprint backlog, sprint backlog 4,daily scrum, sprint increment, sprint progress, sprint progress 5,sprint execution, sprint review feedback, sprint review feedback 7,sprint retrospective, stakeholder, step, sync progress, that, the expected outcome, the increment, the product backlog, the project vision, the release, the release plan, the release process, the select backlog item, the software, the sprint, the step, the typical step, this csv file, unique identifier, user need","product backlog, scrum, stakeholder",0.029411764705882353,0.01276595744680851,0.017804154302670624,3,99,232,"Sure, here is a CSV file that outlines the typical steps and phases of a software development project using Scrum as an agile method, including initial project planning, the development cycle, reviews, release, and CI/CD.

```csv
ID,Step,Description,Interval,Result
1,Project Initiation,Define the project vision and objectives,Once,Project Charter
2,Product Backlog Creation,Create and prioritize the product backlog,Ongoing,Product Backlog
3,Sprint Planning,Select items from the product backlog for the sprint,Every Sprint,Sprint Backlog
4,Daily Scrum,Short daily meeting to sync progress and plan next steps,Daily,Sprint Progress
5,Sprint Execution,Develop the selected backlog items,Every Sprint,Sprint Increment
6,Sprint Review,Review the increment with stakeholders,Every Sprint,Sprint Review Feedback
7,Sprint Retrospective,Reflect on the sprint and identify improvements,Every Sprint,Action Items for Improvement
8,Definition of Done,Define criteria for completed work,Once,Definition of Done Document
9,Continuous Integration,Automatically integrate code changes,Continuous,Integrated Codebase
10,Continuous Delivery,Automatically prepare code for release,Continuous,Deployable Artifact
11,Continuous Deployment,Automatically deploy code to production,Continuous,Live Application
12,Release Planning,Plan and coordinate the release of the software,As Needed,Release Plan
13,Release Execution,Execute the release plan and deploy the software,As Needed,Released Software
14,Post-Release Review,Review the release process and outcomes,After Each Release,Post-Release Report
15,Backlog Refinement,Regularly review and refine the product backlog,Ongoing,Refined Product Backlog
16,User Acceptance Testing (UAT),Conduct testing to ensure the software meets user needs,Before Release,UAT Report
17,Performance Testing,Conduct performance testing to ensure the software meets performance criteria,Before Release,Performance Testing Report
18,Security Testing,Conduct security testing to ensure the software is secure,Before Release,Security Testing Report
19,Documentation,Create and maintain project documentation,Ongoing,Project Documentation
20,Stakeholder Communication,Regularly communicate with stakeholders,Ongoing,Stakeholder Feedback
```

### Explanation of Columns:
- **ID**: Unique identifier for each step.
- **Step**: Name of the step or phase.
- **Description**: Brief description of the step or phase.
- **Interval**: How often the step or phase occurs.
- **Result**: The expected outcome or result of the step or phase.

This CSV file provides a comprehensive overview of the steps involved in a Scrum-based software development project, from initial planning to release and continuous integration/continuous deployment (CI/CD)."
mistral-small3.1-24b-s1-v1,7,"a csv file, category, context, description, header, keyword, keyword, category, description, relevantscrumentities, natural language processing, relevantscrumentitie, scrum, system requirement, the software development process, their complexity",scrum,0.07692307692307693,0.00425531914893617,0.008064516129032258,1,12,234,"In context of SCRUM, analyze how Natural Language Processing can be used to extract, structure and evaluate system requirements and their complexity in the software development process.
Create a CSV-file with header ""Keyword, Category, Description, RelevantScrumEntities"""
mistral-small3.1-24b-s1-v1,8,"### explanation, ` ` ` csv keyword, ` ` ` explanation, a brief description, a collection, a csv file, a structured overview, ambiguous or unclear requirement, assess, automate analysis, category, columns, common issue, completeness, concept, correctness, csv, data, definition, description, detailed user story, different document, different part, different requirement, done, entity, entity recognition, epic, epics, evaluation, feasibility, feedback, further clarification, generate, generate summary, high level epic, how various nlp technique, identify, improvement, key entity, key theme, keyword, long requirement document, meaningful information, name entity recognition, natural language processing, nlp, nlp matching, nlp technique, nlp techniques, nlp validation, other textual requirement, predefine template, prioritize requirement, product backlog, product owner, quick overviews, ready, ready consistency checking, relationship, relevantscrumentitie, relevantscrumentitie the scrum artifact, requirement, requirement management, retrospective
automated summarization, retrospective automated summarization, scrum, scrum team sentiment analysis, sentence, sprint planning complexity analysis, sprint review, stakeholder, stakeholder satisfaction, stakeholders entity recognition, standard, structuring, suggestion, syntax analysis, system, system requirement, task, task ambiguity detection, tasks feedback analysis, text analysis, text clarity, text complexity, text summarization, textual requirement, that, the analysis, the application, the broad category, the complexity, the context, the emotional tone, the extraction, the grammatical structure, the keyword, the language, the nlp technique, the relationship, the scrum framework, the software development process, the specific nlp technique, their importance, they, this context, this csv file, topic, topic modeling, trace, trace requirement, urgency, user, user stories, user stories dependency parsing, user stories requirement traceability, user stories requirement validation, user story, user story topic modeling, validate, validate requirement, version, which","entity, feedback, product backlog, product owner, scrum, sprint review, stakeholder, user stories, user story",0.07258064516129033,0.03829787234042553,0.05013927576601671,9,115,226,"Natural Language Processing (NLP) can be highly beneficial in extracting, structuring, and evaluating system requirements in the software development process, especially when using Scrum. NLP techniques can help in automating the analysis of user stories, epics, and other textual requirements to ensure they are clear, complete, and feasible. Here is a CSV file that outlines how NLP can be used in this context:

```csv
Keyword,Category,Description,RelevantScrumEntities
Natural Language Processing,NLP Techniques,Automated analysis of textual requirements to extract meaningful information,Product Owner, Scrum Team
Sentiment Analysis,Text Analysis,Determine the emotional tone of user stories and feedback to gauge stakeholder satisfaction,Product Owner, Stakeholders
Entity Recognition,Named Entity Recognition,Identify and categorize key entities (e.g., users, systems, data) mentioned in requirements,Product Backlog, User Stories
Dependency Parsing,Syntax Analysis,Understand the grammatical structure of sentences to identify relationships between different parts of requirements,Epics, User Stories
Topic Modeling,Text Mining,Automatically identify and extract topics from a collection of requirements to understand key themes,Product Backlog, Epics
Requirement Prioritization,Text Classification,Prioritize requirements based on their importance, urgency, and feasibility using NLP techniques,Product Backlog, Sprint Planning
Complexity Analysis,Text Complexity,Assess the complexity of requirements by analyzing the language used and the relationships between different requirements,User Stories, Tasks
Ambiguity Detection,Text Clarity,Identify ambiguous or unclear requirements that need further clarification,User Stories, Definition of Ready
Consistency Checking,Text Consistency,Ensure that requirements are consistent across different documents and versions,Product Backlog, User Stories
Requirement Traceability,NLP Matching,Trace requirements from high-level epics down to detailed user stories and tasks,Epics, User Stories, Tasks
Feedback Analysis,Text Analysis,Analyze feedback from stakeholders to identify common issues or suggestions for improvement,Sprint Review, Retrospective
Automated Summarization,Text Summarization,Generate summaries of long requirements documents to provide quick overviews,Product Backlog, Epics, User Stories
Requirement Validation,NLP Validation,Validate requirements against predefined templates or standards to ensure completeness and correctness,Definition of Ready, Definition of Done
```

### Explanation of Columns:
- **Keyword**: The specific NLP technique or concept.
- **Category**: The broader category to which the keyword belongs.
- **Description**: A brief description of how the NLP technique can be applied in the context of Scrum and requirement management.
- **RelevantScrumEntities**: The Scrum artifacts or entities that are most relevant to the application of the NLP technique.

This CSV file provides a structured overview of how various NLP techniques can be integrated into the Scrum framework to enhance the extraction, structuring, and evaluation of system requirements."
mistral-small3.1-24b-s1-v1,9,"1, 1 very little influence, a csv file, a software development team, affectedentities, cognitive pressure, context, description, form, influence, scrum, stress development, the creation, vom, what typical factor",scrum,0.06666666666666667,0.00425531914893617,0.008,1,14,234,"In context of a software-development team using scrum, describe what typical factors and forms exist towards the creation of cognitive pressure and stress development
Create a CSV-file with header ""ID, Name, Description, AffectedEntities, Influence"" where Influences ranges vom 10 (high influence) to 1 (very little influence)"
mistral-small3.1-24b-s1-v1,10,"### explanation, 1, 1 very little influence, 10, 10 high influence, 10,role, 11,interruptions, 12,lack, 13,conflict, 15,inadequate, 15,inadequate training, 17,lack, 18,unpredictable, 20,dependency, 5,technical debt, 8,high, ` ` ` csv id, ` ` ` explanation, a brief description, a csv file, a scrum base software development team, a scrum environment, a software development team, a sprint, a structured overview, accomplishment, accumulation, adequate break, affectedentitie the scrum entity, affectedentities, ambiguous or incomplete user story, autonomy, autonomy,limited, burnout, challenges, cognitive pressure, columns, consistently high level, control, csv, deadline, delay, description, development, development team, development team,7 6,communication issue, development team,9 2,changing priorities, different entity, downtime, each factor, expectation, expectations, external team, external teams, feedback, form, frequent, frequent change, id, increase complexity, influence, insufficient, insufficient recognition, insufficient tool, isolation or communication difficulty, issue, key performance indicator, knowledge, lack, limited decision make authority, maintenance, more work, name, necessary skill, overwork, performance metric, personnel, planning, poor communication, product owner, product owner, development, product owner, development team, product owner,7, project priority, prolonged stress, recognition, release date, reliance, remote work, requirement, resource, resources, risk, scope, scrum, scrum master, scrum master,7, scrum master,7 14,unrealistic expectations, scrum master,9, sprint, sprint goal, stakeholder, stress, stress development, task, team member, team personal or professional conflict, team,personal, technical debt, that, the development team, the development team, product owner, the factor, the level, the name, the scrum framework, the scrum team, the team, the team 's capability, the typical factor, their impact, these factor, this csv file, training, typical factor, unclear, unique identifier, unrealistic development team, various factor, vendor, work, work process, workload, workload,variability","development team, feedback, product owner, scrum, scrum master, sprint, sprint goal, stakeholder, workload",0.06716417910447761,0.03829787234042553,0.04878048780487805,9,125,226,"In a software development team using Scrum, cognitive pressure and stress can arise from various factors. These factors can affect different entities within the Scrum framework, such as the Development Team, Product Owner, and Scrum Master. Here is a CSV file that outlines typical factors and forms of cognitive pressure and stress development in a Scrum environment:

```csv
ID,Name,Description,AffectedEntities,Influence
1,Unclear Requirements,Ambiguous or incomplete user stories and requirements,Product Owner, Development Team,9
2,Changing Priorities,Frequent changes in project priorities or scope,Product Owner, Development Team, Scrum Master,8
3,Tight Deadlines,Sprint goals or release dates that are perceived as unrealistic,Development Team, Product Owner,8
4,Overcommitment,Taking on more work than can be realistically completed in a sprint,Development Team, Scrum Master,9
5,Technical Debt,Accumulation of technical debt leading to increased complexity and maintenance,Development Team,7
6,Communication Issues,Poor communication within the team or with stakeholders,Development Team, Product Owner, Scrum Master,8
7,Lack of Resources,Insufficient tools, training, or personnel to complete tasks,Development Team, Product Owner,6
8,High Workload,Consistently high levels of work without adequate breaks or downtime,Development Team,7
9,Performance Pressure,Pressure to meet performance metrics or key performance indicators (KPIs),Development Team, Product Owner,8
10,Role Ambiguity,Unclear roles and responsibilities within the Scrum team,Development Team, Product Owner, Scrum Master,7
11,Interruptions,Frequent interruptions or context switching due to multitasking,Development Team,6
12,Lack of Autonomy,Limited decision-making authority or control over work processes,Development Team,6
13,Conflict within Team,Personal or professional conflicts among team members,Development Team, Scrum Master,7
14,Unrealistic Expectations,Expectations that are not aligned with the team's capabilities or resources,Product Owner, Development Team,8
15,Inadequate Training,Lack of necessary skills or knowledge to perform tasks effectively,Development Team,6
16,Burnout,Risk of burnout due to prolonged stress and overwork,Development Team,7
17,Lack of Recognition,Insufficient recognition or feedback for accomplishments,Development Team,6
18,Unpredictable Workload,Variability in workload that makes planning difficult,Development Team, Product Owner,6
19,Remote Work Challenges,Challenges associated with remote work, such as isolation or communication difficulties,Development Team, Scrum Master,7
20,Dependency on External Teams,Reliance on external teams or vendors that may cause delays or issues,Development Team, Product Owner,7
```

### Explanation of Columns:
- **ID**: Unique identifier for each factor.
- **Name**: The name of the factor contributing to cognitive pressure and stress.
- **Description**: A brief description of the factor.
- **AffectedEntities**: The Scrum entities most affected by the factor.
- **Influence**: The level of influence the factor has on cognitive pressure and stress, ranging from 10 (high influence) to 1 (very little influence).

This CSV file provides a structured overview of the typical factors and forms of cognitive pressure and stress development in a Scrum-based software development team, along with their impact on different entities within the Scrum framework."
mistral-small3.1-24b-s1-v1,11,"15-minute, a define goal, a development snapshot sprint development snapshot,1:1, a domain model, a feature feature documentation, a product backlog, a project, a release plan, a roadmap, a role, a scrum board, a scrum master, a software development company, a specific feature, a specific team, a sprint, a sprint backlog, a sprint review, a sprint scrum board, a sprint sprint backlog, a task, a team, a user, a user story, a worker id label description level certified category role(s),define responsibility, acceptance, acceptance criteria, achievement, achievement status, all requirement, all task, an employee, an epic, an increment, area, area of interest, attendees count, attribute0,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8
project, author, availability, average amount, avg, benefit, blocker / problem / bug, blocker,task / sub-task, board type, budget, cards, certain skill, change log, columns, competence, contains_feature, creation date, daily 15 minute team meeting, daily scrum, daily scrum,daily, date, date,duration, deployment target, description, development snapshot, documentation, done, duration, effort, email, employee, end date, entities.csv```csv
name, entities.csv```csv name, entity1,entity2,cardinality is_assigned_to_project, entries, epic, epic,1, epics, estimated effort, experience, feature, feature documentation, feature,1:1 is_blocked_by, feature,feature documentation, features, feedback documentation, first name, fix time period, generates_snapshot, goal, has_skill, id, implementation plan, improvement actions, included features, individual team member, influence level, initiative, interest, interested party, internal external),id, kick, kick off meeting, label,description,level,certified,category, large requirement, last updated, linked requirements, location, long term planning, m belongs_to_sprint, m manages_backlog, m moderates_retrospective a scrum master, m participates_in, m takes_on_role, max velocity, mid sized functionality, milestones, min velocity, min),moderation, moderation, multiple feature, multiple tasks, multiple user stories, n, n consists_of_task, n contains_epic, n contains_user_story, n is_in_sprint_backlog, n is_part_of_roadmap, n refers_to_team, n:1, name, name,, number, objective description, objectives, ordered list, organization, outcome documentation, part, plan, planned date, plans_release, presentation, priority, priority team, process improvement, product, product backlog, product backlog,1:1 is_supported_by, product owner, product owner,responsible, product vision, professional, project, project end, project start, project,1, relationships.csv```csv name, release, release plan, relevance, requirement, responsibility, result, retrospective, roadmap, role, role name, role(s),n, scrum, scrum board, scrum master, scrum master,1:1, select backlog item, selected, self organize cross functional development team, skill, skill / competence, skill competence, specific feature, sprint, sprint backlog, sprint goal, sprint goal,1:1, sprint number, sprint number,start date,end date, sprint planning, sprint preparation, sprint retrospective, sprint retrospective,1, sprint review, sprint,1:1 pursues_goal, stakeholder, stakeholders, start date, status, status,achievement of goal, status,availability, story, story points, supports, target audience, task, task / sub-task, task sub, task sub task smallest unit, task sub task,1 n documents_feature feature documentation, task,1, tasks, team, team satisfaction, team size, team start, team status, team status,location,team type, team type, team,1:1, test status, test status,deployment target, that, the end, the follow structure, the perspective, the product, the product backlog, the product owner, the project, the retrospective, the scrum team, the sprint, the team, they, time, time,duration,moderation, title, title,description,acceptance criteria,priority, title,description,creation date, title,description,priority, title,description,severity,, title,description,status,effort,type, title,description,status,priority, todo, total effort, trend, type, user stories, user story, user story,requirement, velocity, version, version number, version number,creation date, versions, visual representation, work, worker / employee, worker employee, your memory","benefit, daily scrum, feature, product backlog, product owner, role, scrum, scrum board, scrum master, skill, sprint, sprint goal, sprint planning, sprint retrospective, sprint review, stakeholder, story, user stories, user story",0.07392996108949416,0.08085106382978724,0.07723577235772357,19,238,216,"Consider the following structures for a domain model of a software development company using SCRUM:
Entities.csv```csv
Name,Description,Attribute0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8
Project,The product or initiative to be developed,ID,Name,Project Start,Project End,Description,Budget,Status,Target Audience,Priority
Team,Self-organized, cross-functional development team,ID,Name,Team Size,Team Start,Team Status,Location,Team Type,
Worker / Employee,Individual team member working on the project,ID,Name,First Name,Email,Start Date,Status,Availability,
Feature,Mid-sized functionality,ID,Title,Description,Status,Priority,Estimated Effort,,,
Skill / Competence,Professional or social competence of a worker,ID,Label,Description,Level,Certified,Category,
Role(s),Defined responsibilities within the Scrum team,ID,Role Name,Description,Area of Responsibility,,,
Product Owner,Responsible for product vision and Product Backlog,ID,Name,Email,Availability,,,,,
Scrum Master,Supports the team in applying Scrum,ID,Name,Email,Experience,,,,,
Product Backlog,Ordered list of all requirements,ID,Created On,Last Updated,Number of Entries,Status,,,,
Sprint,Fixed time period for creating an increment,ID,Sprint Number,Start Date,End Date,Status,Achievement of Goal,,,
Sprint Planning,Kick-off meeting for Sprint preparation,ID,Date,Duration (min),Moderation,Outcome Documentation,,,,
Daily Scrum,Daily 15-minute team meeting,ID,Date,Time,Duration,Moderation,,,,
Sprint Review,Presentation and acceptance of results,ID,Date,Duration,Feedback Documentation,Attendees Count,,,,
Sprint Retrospective,Retrospective for process improvement,ID,Date,Duration,Improvement Actions,Team Satisfaction,Moderation,,,
Sprint Backlog,Selected backlog items + implementation plan,ID,Number of Tasks,Last Updated,Status,Total Effort,,,,
Sprint Goal,Objective to be achieved within the sprint,ID,Objective Description,Achievement Status,Benefit,,,,
Epic,Large requirement that can be split into stories,ID,Title,Description,Priority,Status,Estimated Effort,,,
User Story,Requirement from the perspective of a user,ID,Title,Description,Acceptance Criteria,Priority,Story Points,Status,,,
Task / Sub-Task,Smallest unit of work within a sprint,ID,Title,Description,Status,Effort,Type,,,
Development Snapshot,Product at the end of a sprint,ID,Version Number,Creation Date,Test Status,Deployment Target,Documentation,,,
Blocker / Problem / Bug,Obstacle hindering progress,ID,Title,Description,Severity,Status,Detected On,Resolved On,,,
Stakeholder,Interested party in the product (internal/external),ID,Name,Organization,Role,Email,Area of Interest,Influence Level,Relevance to Feature,
Velocity,Average amount of work per sprint,ID,Number of Sprints Used,Avg. Story Points,Max Velocity,Min Velocity,Trend,,,
Release Plan,Plan for releasing specific features,ID,Version,Planned Date,Included Features,Status,,,,
Roadmap,Long-term planning across releases,ID,Start Date,End Date,Milestones,Objectives,Versions,,,,
Scrum Board,Visual representation of tasks during the sprint,ID,Board Type,Columns (ToDo/Done...),Number of Cards,Last Updated,,,,
Feature Documentation,Documentation for a specific feature,ID,Title,Description,Creation Date,Change Log,Linked Requirements,Author,,,
```Relationships.csv```csv
Name,Description,Entity1,Entity2,Cardinality
is_assigned_to_project,The team is assigned to a project,Team,Project,1:N
belongs_to_team,An employee is assigned to a team,Employee,Team,N:1
has_skill,An employee has certain skills,Employee,Skill,N:M
takes_on_role,An employee assumes a role in the team,Employee,Role(s),N:M
manages_backlog,The Product Owner manages the Product Backlog,Product Owner,Product Backlog,1:1
is_supported_by,The team is supported by a Scrum Master,Team,Scrum Master,1:1
contains_feature,A Product Backlog contains Features,Product Backlog,Feature,1:N
contains_epic,A Product Backlog contains Epics,Product Backlog,Epic,1:N
contains_user_story,An Epic contains multiple User Stories,Epic,User Story,1:N
consists_of_tasks,A User Story consists of multiple Tasks,User Story,Task / Sub-Task,1:N
is_in_sprint_backlog,A User Story is assigned to a Sprint Backlog,User Story,Sprint Backlog,N:M
belongs_to_sprint,A Sprint Backlog belongs to a Sprint,Sprint Backlog,Sprint,1:1
pursues_goal,A Sprint pursues a defined goal,Sprint,Sprint Goal,1:1
contains_tasks,A Scrum Board contains all tasks of a Sprint,Scrum Board,Task / Sub-Task,1:N
documents_feature,Feature Documentation belongs to a Feature,Feature Documentation,Feature,1:1
is_blocked_by,A Task can be blocked by a Blocker,Task / Sub-Task,Blocker / Problem / Bug,N:M
participates_in,Stakeholders participate in a Sprint Review,Stakeholder,Sprint Review,N:M
moderates_retrospective,A Scrum Master moderates the Retrospective,Scrum Master,Sprint Retrospective,1:N
refers_to_team,Velocity refers to a specific Team,Velocity,Team,1:1
plans_release,A Release Plan includes multiple Features,Release Plan,Feature,1:N
is_part_of_roadmap,A Release Plan is part of a Roadmap,Release Plan,Roadmap,N:1
generates_snapshot,A Sprint generates a Development Snapshot,Sprint,Development Snapshot,1:1
```
Read through them and store them in your memory"
mistral-small3.1-24b-s1-v1,12,"###, 1, 10, 11, 11,project, 11,the, 11.0,uncertainty, 12, 13, 13,the, 14,an, 15-minute, 18,the, 19,description, 2, 2,1, 2-4 week, 21, 21,project, 222,description, 23,project, 24,description, 26,priority, 28,description, 3, 31,description, 32,description, 4, 5, 6, 7, 8, 9, ` ` ` csv relationshiptype, ` ` ` relationship, a domain model, a feature, a product increment, a project, a project employee, a project management system, a role, a software development company, a sprint, a structured overview, a summary, a team, a worker, all requirement, an employee, an increment, assigned project employee, attribute, availability, availability 13,the employee, backlog, budget, budget
29,status, budget 25,status, budget 29,status, chart id, creation date, daily, daily 15 minute team meeting, daily id, daily scrum, daily sprint sprint, define responsibility, department, department feature, deployment target, description, description
feature, description
project, description
sprint, description
task, description backlog, description description, description feature, description project, description sprint, description sprint goal sprint backlog, description task, description user story,1, description,budget,status, development, development snapshot, documentation, duration min),team id, each entity, email, employee, employee id, employee the employee, employee,1, end date, entities.csv, entity, entity1,entity2 is_assigned_to, entity2, entity2,cardinality team,1, estimated effort, estimated effort user story, experience level, feature, feature development, feature id, feature**,description, first name, fix time period, i, id, id daily scrum, id id, id sprint meeting, id sprint planning interval, individual team member, initiative, is_part_of, its role, kick, kick off meeting, large requirement, last name, location user story review sprint retrospective, meeting, mid sized functionality, my memory, n, n
daily, n
epic, n
project, n
project,feature,1:n
feature, n
project,feature,1:n
project, n
project,priority
project
1:n
priority, n
team, n 2222 description, n daily, n description, n description description, n description description description, n employee, n employee,1, n epic, n feature, n feature sprint, n feature,1, n has,1, n has_feature, n has_task, n id, n includes_feature, n is,1, n is_part_of, n is_part_of,1, n priority, n project, n project end, n project id, n project id,1, n project,1, n sprint, n sprint backlog, n sprint goal, n sprint id,1, n sprint,1, n task, n task,1, n team, n team,1, n user story, n user story,1, name, number, ordered list, priority, priority 12,the employee, priority 23,project start, priority project, product backlog, product backlog,1, product backlog,1:1 facilitates_sprint, product owner, product,1, project, project end, project end
, project end description budget status target audience priority 11,the team, project id, project id
, project id
daily, project id daily, project id sprint goal id, project skill level id id title type experience level task subtask, project start, project start 21,project end, project,1, reference, relationship, responsibility, role, role(s),1, scrum, scrum master, scrum master,1, skill, skill competence professional or social competence, skill(s),functional or technical requirement, small requirement, sprint, sprint backlog, sprint break, sprint planning, sprint preparation, sprint retrospective, sprint review, sprint review meeting
sprint review,team meeting
