ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_condition,Condition based on the size of the team,False,max,Team,team_size,2,1.0
C1,sprint_achievement_condition,Condition based on the achievement of sprint goals,False,max,Sprint,achievement_of_goal,2,1.0
C2,feature_completion_condition,Condition based on the completion of features,False,max,Feature,status,2,1.0
C3,user_story_completion_condition,Condition based on the completion of user stories,False,max,UserStory,status,2,1.0
C4,task_completion_condition,Condition based on the completion of tasks,False,max,Task,status,2,1.0
C5,velocity_condition,Condition based on the average amount of work per sprint,False,max,Velocity,avg._story_points,2,1.0
C6,team_satisfaction_condition,Condition based on the satisfaction of the team,False,max,SprintRetrospective,team_satisfaction,2,1.0
C7,blocker_impact_condition,Condition based on the impact of blockers on tasks,False,min,Blocker,severity,2,1.0
C8,feature_documentation_condition,Condition based on the completeness of feature documentation,False,max,FeatureDocumentation,change_log,2,1.0
C9,release_plan_completion_condition,Condition based on the completion of release plans,False,max,ReleasePlan,status,2,1.0
C10,roadmap_completion_condition,Condition based on the completion of roadmap milestones,False,max,Roadmap,milestones,2,1.0
