ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only active projects are considered,True,min,Project,status,2,1.0
C1,ensure_team_has_scrum_master,Each team must have a Scrum Master,False,min,Team,team_status,2,1.2
C2,worker_must_be_available,Only available workers can be assigned,True,min,Worker,availability,2,1.3
C3,feature_must_have_priority,Features without priority cannot be scheduled,True,min,Feature,priority,2,1.1
C4,user_story_requires_acceptance_criteria,User stories must have acceptance criteria,False,min,UserStory,acceptance_criteria,2,1.0
C5,sprint_must_have_goal,Each sprint must define a sprint goal,False,min,SprintGoal,objective_description,2,1.4
C6,tasks_must_be_tracked_on_board,All tasks must appear on Scrum Board,True,min,Task,status,2,0.9
C7,epic_cannot_exceed_estimated_effort,Epic effort must not exceed threshold,True,min,Epic,estimated_effort,0,0.8
C8,blocker_must_be_resolved_quickly,Unresolved blockers after 7 days violate condition,True,min,Blocker,resolved_on,0,1.6
C9,velocity_based_on_recent_sprints,Velocity must use at least 3 sprints,False,min,Velocity,number_of_sprints_used,2,0.7
C10,release_plan_must_include_features,Each release must include at least one feature,True,min,ReleasePlan,included_features,2,1.0
C11,daily_scrum_held_every_day,Team must hold daily scrum,True,min,DailyScrum,date,2,1.2
C12,product_owner_must_manage_backlog,Each backlog must have an assigned Product Owner,False,min,ProductBacklog,id,2,1.1
C13,worker_cannot_exceed_capacity,Total assigned effort must not exceed worker capacity,True,min,Worker,availability,0,1.4
