ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,enforce_project_budget_limit,The total cost must not exceed the project's allocated budget.,False,min,Project,budget,2,100.0
C1,enforce_scrum_team_size,The size of any given team must be within the typical Scrum limits (e.g., 3-9).,False,min,Team,team_size,2,100.0
C2,assign_only_active_workers,A worker can only be assigned to tasks if their status is 'active'.,False,max,Worker,status,2,100.0
C3,require_feature_priority,A feature cannot be scheduled into a release without an assigned priority level.,False,max,Feature,priority,2,100.0
C4,must_have_product_owner,A project must have an assigned Product Owner to be considered valid.,False,max,ProductOwner,id,2,100.0
C5,require_story_point_estimation,A user story must have story points assigned before being included in a sprint.,False,max,UserStory,story_points,2,100.0
C6,worker_availability_is_positive,A worker must have an availability greater than zero to be assigned work.,False,max,Worker,availability,2,100.0
C7,sprint_must_have_a_goal,Every sprint must have a corresponding Sprint Goal entity defined.,False,max,Sprint,sprint_number,2,100.0
C8,task_effort_must_be_set,Every task in the Sprint Backlog must have its effort estimated.,False,max,Task,effort,2,100.0
C9,use_only_active_teams,Work can only be assigned to a team whose status is currently 'active'.,False,max,Team,team_status,2,100.0
C10,prefer_certified_skills,When assigning tasks, prefer workers whose relevant skills are certified.,False,max,Skill,certified,1,15.0
C11,avoid_unspecified_task_type,A task should ideally have a defined type (e.g., 'bug', 'feature', 'chore').,False,max,Task,type,1,5.0
C12,cannot_resolve_blocked_task,A task with an active blocker cannot have its status set to 'done'.,False,min,Blocker,status,0,50.0
