ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_productivity,Maximize the total story points completed by all teams per sprint,True,max,Team,team_size,2,1.0
G1,maximize_sprint_velocity,Maximize the average story points completed per sprint,True,max,Velocity,avg._story_points,2,1.0
G2,minimize_blockers,Minimize the number of unresolved blockers during a sprint,False,min,Blocker,status,2,1.0
G3,maximize_feature_completion,Maximize the number of completed features in a release,True,max,Feature,status,2,1.0
G4,minimize_project_budget,Minimize the total budget used across all projects,True,min,Project,budget,2,1.0
G5,maximize_team_satisfaction,Maximize the average team satisfaction from retrospectives,True,max,SprintRetrospective,team_satisfaction,2,1.0
G6,maximize_stakeholder_influence,Maximize the influence level of stakeholders participating in sprint reviews,True,max,Stakeholder,influence_level,2,1.0
G7,minimize_sprint_duration,Minimize the duration of sprints,False,min,Sprint,duration,2,1.0
G8,maximize_skill_coverage,Maximize the number of unique skills covered by team members,True,max,Skill,level,2,1.0
G9,maximize_sprint_goal_achievement,Maximize the percentage of sprint goals achieved,True,max,SprintGoal,achievement_status,2,1.0
G10,minimize_task_effort,Minimize the total effort required for all tasks in a sprint,True,min,Task,effort,2,1.0
G11,maximize_epic_priority,Maximize the priority of epics in the product backlog,True,max,Epic,priority,2,1.0
G12,maximize_user_story_completion,Maximize the number of completed user stories per sprint,True,max,UserStory,status,2,1.0
G13,minimize_development_snapshot_bugs,Minimize the number of bugs in development snapshots,False,min,DevelopmentSnapshot,test_status,2,1.0
G14,maximize_release_plan_features,Maximize the number of features included in a release plan,True,max,ReleasePlan,included_features,2,1.0
