ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the average story points completed per sprint,True,max,Velocity,avg._story_points,2,1.0
G1,maximize_feature_completion,Maximize the number of completed features per project,True,max,Feature,status,2,0.9
G2,minimize_sprint_blockers,Minimize the number of active blockers during sprints,True,min,Blocker,status,2,1.0
G3,maximize_worker_utilization,Maximize the availability-adjusted workload of team members,True,max,Worker,availability,1,0.7
G4,maximize_backlog_refinement,Maximize the number of refined backlog items before sprint planning,True,max,ProductBacklog,number_of_entries,2,0.8
G5,minimize_sprint_goal_failures,Minimize the number of sprints that fail to achieve their goal,True,min,Sprint,achievement_of_goal,0,1.0
G6,maximize_stakeholder_satisfaction,Maximize satisfaction feedback from stakeholders after Sprint Reviews,True,max,SprintReview,team_satisfaction,2,0.9
G7,minimize_technical_debt,Minimize unresolved issues contributing to technical debt,False,min,DevelopmentSnapshot,test_status,0,0.8
G8,maximize_documentation_coverage,Maximize the ratio of documented features to total features,True,max,FeatureDocumentation,linked_requirements,2,0.6
G9,maximize_sprint_effort_accuracy,Promote accurate effort estimation by rewarding closeness of estimated vs actual,True,max,Task,effort,1,0.7
G10,minimize_task_context_switching,Minimize the average number of tasks per user story to reduce fragmentation,False,min,Task,id,0,0.6
