ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_productivity,Maximize the average velocity of teams over sprints,True,max,Velocity,avg._story_points,2,1.0
G1,minimize_project_duration,Minimize the time between project_start and project_end,False,min,Project,project_end,2,1.2
G2,maximize_worker_utilization,Maximize the sum of worker availability across active projects,True,max,Worker,availability,1,0.8
G3,minimize_technical_debt,Minimize the number of unresolved blockers in sprints,False,min,Blocker,status,0,1.5
G4,maximize_backlog_completion,Maximize the number of completed user stories per sprint,True,max,UserStory,status,2,1.1
G5,minimize_sprint_goal_failures,Minimize the number of sprints where achievement_status is not met,False,min,SprintGoal,achievement_status,0,1.3
G6,maximize_stakeholder_satisfaction,Maximize the influence_level of stakeholders reporting high relevance_to_feature,True,max,Stakeholder,influence_level,2,1.0
G7,minimize_requirement_ambiguity,Minimize user stories with missing or vague acceptance criteria,False,min,UserStory,acceptance_criteria,0,0.9
G8,maximize_documentation_coverage,Maximize the number of features with linked documentation,True,max,FeatureDocumentation,linked_requirements,2,0.7
G9,minimize_task_context_switching,Minimize tasks reassigned across multiple workers,False,min,Task,effort,1,0.6
G10,maximize_skill_alignment,Maximize alignment between required and held skills for assigned tasks,True,max,Skill,level,2,1.1
G11,minimize_release_delay,Minimize deviation between planned_date and actual release date,False,min,ReleasePlan,planned_date,0,1.4
G12,maximize_sprint_stability,Maximize the ratio of tasks unchanged after Sprint Planning,True,max,Sprint,moderation,1,0.8
G13,minimize_worker_overload,Minimize number of workers with availability below threshold,False,min,Worker,availability,0,1.3
G14,maximize_retrospective_followup,Maximize number of improvement_actions implemented from retrospectives,True,max,SprintRetrospective,improvement_actions,2,0.7
