ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_availability,Increase total available capacity across workers,True,max,Worker,availability,1,1.0
G1,minimize_total_project_budget,Reduce overall cost across all projects,True,min,Project,budget,1,1.0
G2,maximize_story_points_delivered,Deliver as many story points as possible in scope,True,max,UserStory,story_points,1,1.2
G3,minimize_task_effort,Reduce total estimated effort of selected tasks,True,min,Task,effort,1,1.0
G4,maximize_feature_priority,Prefer implementing higher-priority features,True,max,Feature,priority,1,0.8
G5,minimize_number_of_tasks_in_sprint_backlog,Keep sprint plan lean by limiting task count,True,min,SprintBacklog,number_of_tasks,1,0.7
G6,maximize_sprint_goal_achievement,Maximize achievement level of sprint goals,True,max,Sprint,achievement_of_goal,1,1.5
G7,maximize_team_satisfaction,Improve team satisfaction from retrospectives,True,max,SprintRetrospective,team_satisfaction,1,1.3
G8,minimize_blocker_severity,Reduce the impact of blockers encountered,True,min,Blocker,severity,1,1.1
G9,maximize_average_velocity,Raise average completed story points over sprints,True,max,Velocity,avg._story_points,1,1.4
G10,maximize_velocity_trend,Promote a positive velocity trend over time,True,max,Velocity,trend,1,0.9
G11,maximize_review_attendance,Increase participation in sprint reviews,True,max,SprintReview,attendees_count,1,0.5
