ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity,"Maximize historical team throughput measured via max_velocity.",True,max,Velocity,max_velocity,1,1.0
G1,maximize_average_story_points,"Maximize average story points completed across sprints.",True,max,Velocity,avg._story_points,1,1.0
G2,minimize_total_sprint_effort,"Minimize total planned effort within sprint backlogs.",True,min,SprintBacklog,total_effort,2,1.0
G3,minimize_open_tasks,"Minimize number of tasks remaining on active sprint boards.",True,min,ScrumBoard,number_of_cards,1,0.7
G4,minimize_blocker_severity,"Minimize cumulative severity of current blockers.",True,min,Blocker,severity,2,1.0
G5,maximize_team_satisfaction,"Maximize reported team satisfaction from retrospectives.",True,max,SprintRetrospective,team_satisfaction,1,0.8
G6,minimize_feature_effort,"Minimize total estimated effort of selected features per release.",True,min,Feature,estimated_effort,1,1.0
G7,maximize_story_priority_value,"Bias selection toward higher-priority user stories.",True,max,UserStory,priority,1,0.6
G8,minimize_task_effort,"Prefer smaller tasks to improve flow and reduce cycle time.",True,min,Task,effort,1,0.9
G9,maximize_roadmap_objectives,"Maximize achievement toward roadmap objectives proxy via milestones count.",True,max,Roadmap,milestones,1,0.5
G10,maximize_product_backlog_freshness,"Favor recently updated backlog content to keep scope relevant.",True,max,ProductBacklog,last_updated,1,0.4
G11,minimize_cycle_instability,"Minimize goal miss indicators using achievement_of_goal as proxy.",False,min,Sprint,achievement_of_goal,1,0.3
