ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize total budget across all projects,True,max,Project,budget,2,1.5
G1,maximize_team_size,Maximize total number of team members across teams,True,max,Team,team_size,2,1.2
G2,maximize_worker_availability,Maximize sum of worker availability percentages,True,max,Worker,availability,2,1.3
G3,minimize_total_effort,Minimize total estimated effort of all tasks,False,min,Task,effort,2,1.0
G4,maximize_story_points,Maximize total story points completed in sprints,True,max,UserStory,story_points,1,0.9
G5,minimize_sprint_duration,Minimize average sprint duration in days,False,min,Sprint,end_date,2,1.1
G6,maximize_velocity_trend,Maximize positive trend in team velocity,True,max,Velocity,trend,2,1.4
G7,minimize_number_of_blockers,Minimize total active blockers across sprints,True,min,Blocker,status,2,1.6
G8,maximize_number_of_features,Maximize count of implemented features,True,max,Feature,status,1,0.8
G9,minimize_epic_estimated_effort,Minimize total estimated effort of epics,False,min,Epic,estimated_effort,2,1.2
G10,maximize_satisfaction_score,Maximize average team satisfaction in retrospectives,False,max,SprintRetrospective,team_satisfaction,2,1.3
G11,minimize_release_delay,Minimize difference between planned and actual release dates,False,min,ReleasePlan,planned_date,2,1.1
G12,maximize_documentation_coverage,Maximize number of features with documentation,True,max,FeatureDocumentation,linked_requirements,1,0.7
G13,minimize_task_count_per_sprint,Minimize number of tasks per sprint to reduce complexity,False,min,SprintBacklog,number_of_tasks,2,1.0
G14,maximize_sprint_goal_achievement,Maximize number of achieved sprint goals,True,max,SprintGoal,achievement_status,2,1.5
