ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_status_active,Ensure the team is in an active status,False,max,Team,team_status,2,1.0
C1,worker_status_available,Ensure workers are available,False,max,Worker,status,2,1.0
C2,feature_priority_high,Feature should have a high priority,False,max,Feature,priority,2,1.0
C3,sprint_status_in_progress,Ensure sprint is in progress,False,max,Sprint,status,2,1.0
C4,blocker_status_open,Ensure blockers are actively being addressed,False,max,Blocker,status,2,1.0
C5,user_story_status_to_do,Ensure user stories are starting to be worked on,False,max,UserStory,status,2,1.0
C6,task_status_not_completed,Ensure not all tasks are completed,False,max,Task,status,2,1.0
C7,stakeholder_relevance_high,Stakeholder should be relevant to the feature,False,max,Stakeholder,relevance_to_feature,2,1.0
C8,velocity_trend_positive,Velocity should be trending positively,False,max,Velocity,trend,2,1.0
C9,release_status_planned,Release is planned,False,max,ReleasePlan,status,2,1.0
C10,feature_documentation_exists,Feature documentation is created,False,max,FeatureDocumentation,title,2,1.0
C11,epic_priority_high,Epic should have a high priority,False,max,Epic,priority,2,1.0
C12,sprint_backlog_exists,Sprint Backlog must be defined for a Sprint,False,max,SprintBacklog,status,2,1.0
C13,road_map_version_defined,A version must be defined in the roadmap,False,max,Roadmap,objectives,2,1.0
C14,development_snapshot_exists,A snapshot is generated,False,max,DevelopmentSnapshot,version_number,2,1.0
