ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_size,Maximize the overall team size for scalability,False,max,Team,team_size,2,1.0
G1,maximize_velocity,Maximize the team's velocity to deliver more value,False,max,Velocity,avg._story_points,2,1.0
G2,minimize_blocker_count,Minimize the number of blockers hindering progress,False,min,Blocker,severity,2,1.0
G3,maximize_sprint_goal_achievement,Maximize the achievement of sprint goals,False,max,SprintGoal,achievement_status,2,1.0
G4,maximize_feature_documentation_coverage,Maximize the coverage of feature documentation,False,max,FeatureDocumentation,creation_date,2,1.0
G5,maximize_story_points_completed,Maximize the number of story points completed per sprint,False,max,Sprint,sprint_number,2,1.0
G6,minimize_project_budget_overrun,Minimize the amount of project budget overrun,False,min,Project,budget,2,1.0
G7,maximize_team_availability,Maximize the team's overall availability,False,max,Worker,availability,2,1.0
G8,maximize_feature_priority,Prioritize features based on importance,False,max,Feature,priority,2,1.0
G9,maximize_release_feature_count,Maximize the number of features released,False,max,ReleasePlan,included_features,2,1.0
G10,maximize_sprint_success_rate,Maximize the ratio of successful sprints,False,max,Sprint,status,2,1.0
G11,maximize_stakeholder_satisfaction,Maximize stakeholder satisfaction with deliverables,False,max,Stakeholder,influence_level,2,1.0
G12,maximize_user_story_acceptance,Maximize the number of accepted user stories,False,max,UserStory,acceptance_criteria,2,1.0
G13,minimize_task_rework,Minimize rework on tasks,False,min,Task,effort,2,1.0
G14,maximize_feature_completion_rate,Maximize the completion rate of features,False,max,Feature,status,2,1.0
