ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_story_points_per_sprint,The primary goal to deliver as much value as possible, measured in story points, within a single sprint.,True,max,UserStory,story_points,2,1.5
G1,minimize_effort_per_feature,Aims to develop features with the least amount of effort, encouraging efficiency.,True,min,Feature,estimated_effort,2,1.0
G2,maximize_team_satisfaction,Focuses on improving team morale and process satisfaction over time.,False,max,SprintRetrospective,team_satisfaction,1,0.8
G3,minimize_number_of_open_blockers,Aims to reduce the number of impediments hindering the team's progress at any given time.,True,min,Blocker,status,2,2.0
G4,maximize_priority_of_user_stories,Prioritizes the completion of user stories with the highest business value.,True,max,UserStory,priority,2,1.2
G5,minimize_project_budget_usage,Aims to deliver the project goals while staying under the allocated budget.,True,min,Project,budget,2,1.0
G6,maximize_sprint_goal_achievement,Focuses on ensuring the main objective of each sprint is successfully met.,False,max,SprintGoal,achievement_status,2,1.8
G7,maximize_stakeholder_influence,Encourages focusing on features relevant to high-influence stakeholders.,True,max,Stakeholder,influence_level,1,0.7
G8,minimize_task_effort,Seeks to complete individual tasks as efficiently as possible, reducing overall sprint workload.,True,min,Task,effort,2,0.9
G9,maximize_team_velocity,Aims to increase the team's average output over several sprints, indicating improved predictability and process.,False,max,Velocity,avg._story_points,1,0.6
G10,maximize_feature_priority_in_release,Ensures that the features planned for a release have the highest possible cumulative priority.,True,max,Feature,priority,2,1.3
G11,minimize_blocker_severity,Focuses on resolving blockers with the highest severity first to mitigate their impact.,True,min,Blocker,severity,2,1.5
