"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"C0","project_status_condition","Project status must be active",False,"min","Project","status",2,1.0
"C1","team_size_condition","Team size must be greater than 5",False,"min","Team","team_size",2,0.8
"C2","blocker_status_condition","Blocker status must be resolved",False,"min","Blocker","status",2,1.0
"C3","sprint_goal_achievement_condition","Sprint goal achievement must be greater than 80%",False,"min","SprintGoal","achievement_status",2,1.1
"C4","task_status_condition","Task status must be completed",False,"min","Task","status",2,0.9
"C5","feature_priority_condition","Feature priority must be high",False,"min","Feature","priority",2,1.0
"C6","stakeholder_influence_condition","Stakeholder influence level must be high",False,"min","Stakeholder","influence_level",2,1.0
"C7","development_snapshot_test_status_condition","Development snapshot test status must be passed",False,"min","DevelopmentSnapshot","test_status",2,0.9
"C8","release_plan_status_condition","Release plan status must be active",False,"min","ReleasePlan","status",2,1.0
"C9","scrum_board_tasks_condition","Scrum board tasks must be less than 10",False,"min","ScrumBoard","number_of_cards",2,0.8
"C10","product_owner_availability_condition","Product owner availability must be greater than 80%",False,"min","ProductOwner","availability",2,1.0
"C11","sprint_planning_duration_condition","Sprint planning duration must be less than 2 hours",False,"min","SprintPlanning","duration_(min)",2,0.7
"C12","sprint_review_feedback_condition","Sprint review feedback must be positive",False,"min","SprintReview","feedback_documentation",2,1.1
"C13","team_velocity_condition","Team velocity must be greater than 50",False,"min","Velocity","avg._story_points",2,1.2
"C14","blocker_severity_condition","Blocker severity must be low",False,"min","Blocker","severity",2,0.8
