ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,ensure_sprint_goal_alignment,Ensure sprint goals align with project objectives,False,max,SprintGoal,objective_description,2,1.0
C1,require_scrum_master_experience,Require scrum masters to have experience,False,min,ScrumMaster,experience,2,1.0
C2,ensure_product_owner_availability,Ensure product owners are available,False,max,ProductOwner,availability,2,1.0
C3,limit_blocker_severity,Limit the severity of blockers,False,min,Blocker,severity,2,1.0
C4,prioritize_features,Prioritize features based on priority,False,max,Feature,priority,2,1.0
C5,ensure_task_status,Ensure tasks are in a valid status,False,max,Task,status,2,1.0
C6,require_stakeholder_involvement,Require stakeholders to participate in sprint reviews,False,max,Stakeholder,area_of_interest,2,1.0
C7,ensure_development_snapshot_quality,Ensure development snapshots meet quality standards,False,max,DevelopmentSnapshot,test_status,2,1.0
C8,plan_releases,Plan releases according to the roadmap,False,max,ReleasePlan,planned_date,2,1.0
C9,manage_sprint_backlog,Manage sprint backlogs effectively,False,min,SprintBacklog,total_effort,2,1.0
C10,monitor_velocity,Monitor team velocity,False,max,Velocity,avg._story_points,2,1.0
