ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the velocity of teams,False,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_severity,Minimize the severity of blockers,False,min,Blocker,severity,2,1.0
G2,maximize_sprint_goal_achievement,Maximize the achievement of sprint goals,False,max,SprintGoal,achievement_status,2,1.0
G3,minimize_sprint_backlog_effort,Minimize the total effort of sprint backlogs,False,min,SprintBacklog,total_effort,2,1.0
G4,maximize_feature_priority,Maximize the priority of features,False,max,Feature,priority,2,1.0
G5,minimize_task_effort,Minimize the effort of tasks,False,min,Task,effort,2,1.0
G6,maximize_product_owner_availability,Maximize the availability of product owners,False,max,ProductOwner,availability,2,1.0
G7,minimize_scrum_master_experience,Minimize the experience required for scrum masters,False,min,ScrumMaster,experience,2,1.0
G8,maximize_stakeholder_influence,Maximize the influence level of stakeholders,False,max,Stakeholder,influence_level,2,1.0
G9,minimize_development_snapshot_bugs,Minimize the bugs in development snapshots,False,min,DevelopmentSnapshot,test_status,2,1.0
G10,maximize_release_plan_status,Maximize the status of release plans,False,max,ReleasePlan,status,2,1.0
