ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,project_status_must_be_active,Project status must be active,False,max,Project,status,2,1.0
C1,team_status_must_be_active,Team status must be active,False,max,Team,team_status,2,1.0
C2,product_owner_availability_must_be_high,Product owner availability must be high,False,max,ProductOwner,availability,2,1.0
C3,scrum_master_experience_must_be_high,Scrum master experience must be high,False,max,ScrumMaster,experience,2,1.0
C4,feature_priority_must_be_high,Feature priority must be high,False,max,Feature,priority,2,1.0
C5,user_story_priority_must_be_high,User story priority must be high,False,max,UserStory,priority,2,1.0
C6,task_status_must_be_in_progress,Task status must be in progress,False,max,Task,status,2,1.0
C7,sprint_goal_must_be_achievable,Sprint goal must be achievable,False,max,SprintGoal,achievement_status,2,1.0
C8,blocker_severity_must_be_low,Blocker severity must be low,False,min,Blocker,severity,2,0.9
C9,stakeholder_relevance_must_be_high,Stakeholder relevance must be high,False,max,Stakeholder,relevance_to_feature,2,1.0
C10,sprint_review_feedback_must_be_positive,Sprint review feedback must be positive,False,max,SprintReview,feedback_documentation,2,1.0
C11,sprint_retrospective_improvement_actions_must_be_low,Sprint retrospective improvement actions must be low,False,min,SprintRetrospective,improvement_actions,2,0.9
C12,development_snapshot_quality_must_be_high,Development snapshot quality must be high,False,max,DevelopmentSnapshot,test_status,2,1.0
C13,team_velocity_must_be_high,Team velocity must be high,False,max,Velocity,avg._story_points,2,1.2
C14,product_backlog_status_must_be_active,Product backlog status must be active,False,max,ProductBacklog,status,2,1.0
