ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_size_large,Team size is large,False,max,Team,team_size,2,1.0
C1,sprint_duration_short,Sprint duration is short,False,min,Sprint,duration,2,1.0
C2,high_blocker_severity,Blocker severity is high,False,max,Blocker,severity,2,1.0
C3,feature_high_priority,Feature has high priority,False,max,Feature,priority,2,1.0
C4,user_story_high_priority,User story has high priority,False,max,UserStory,priority,2,1.0
C5,task_high_effort,Task has high effort,False,max,Task,effort,2,1.0
C6,low_team_satisfaction,Team satisfaction is low,False,min,SprintRetrospective,team_satisfaction,2,1.0
C7,low_sprint_goal_achievement,Sprint goal achievement is low,False,min,Sprint,SprintGoal,achievement_status,2,1.0
C8,low_product_owner_availability,Product owner availability is low,False,min,ProductOwner,availability,2,1.0
C9,low_scrum_master_availability,Scrum master availability is low,False,min,ScrumMaster,availability,2,1.0
C10,low_worker_availability,Worker availability is low,False,min,Worker,availability,2,1.0
C11,high_worker_skill_level,Worker skill level is high,False,max,Worker,Skill,level,2,1.0
C12,high_worker_experience,Scrum master experience is high,False,max,ScrumMaster,experience,2,1.0
