ModelKey,MessageIndex,Predicted_Keywords,Matched_Keywords,Precision,Recall,F1,TP,FP,FN,Text
qwen-strategy1-v6,1,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,2,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,3,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,4,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,5,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,6,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,7,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,8,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,9,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,10,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,11,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,12,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,13,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,14,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,15,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,16,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,17,,,0.0,0.0,0.0,0,0,235,<empty>
qwen-strategy1-v6,18,,,0.0,0.0,0.0,0,0,235,<empty>
