ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize the total budget allocated to all projects,True,max,Project,budget,1,1.5
G1,maximize_feature_priority,Prioritize the implementation of high-priority features,True,max,Feature,priority,1,2.0
G2,minimize_task_effort,Minimize the total effort required to complete all tasks in a sprint,True,min,Task,effort,1,1.0
G3,maximize_story_points_per_sprint,Maximize the number of story points completed per sprint,True,max,UserStory,story_points,1,1.8
G4,maximize_team_velocity,Maximize the average velocity of the development teams,True,max,Velocity,avg._story_points,1,1.7
G5,minimize_blocker_severity,Minimize the impact of impediments by focusing on high-severity blockers first,True,min,Blocker,severity,1,2.5
G6,maximize_team_satisfaction,Maximize the self-reported satisfaction of the team,True,max,SprintRetrospective,team_satisfaction,1,1.2
G7,maximize_stakeholder_influence,Ensure features important to influential stakeholders are prioritized,True,max,Stakeholder,influence_level,1,1.3
G8,minimize_project_duration,Minimize the time-to-market by reducing project duration,False,min,Project,project_end,1,1.9
G9,maximize_worker_availability,Maximize the available working time of all workers,True,max,Worker,availability,1,1.0
G10,maximize_sprint_goal_achievement,Maximize the rate of successfully achieved sprint goals,True,max,Sprint,achievement_of_goal,1,2.2
G11,minimize_unassigned_tasks,Minimize the number of tasks that are not assigned to any user story or sprint,True,min,Task,status,1,1.4
