ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize project budget,False,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize project duration,False,min,Project,project_end,2,1.0
G2,maximize_team_size,Maximize team size,True,max,Team,team_size,2,0.8
G3,maximize_sprint_velocity,Maximize sprint velocity,False,max,Velocity,avg._story_points,2,1.2
G4,minimize_blocker_severity,Minimize blocker severity,False,min,Blocker,severity,2,1.0
G5,maximize_feature_priority,Maximize feature priority,True,max,Feature,priority,2,1.0
G6,minimize_task_effort,Minimize task effort,True,min,Task,effort,2,0.9
G7,maximize_stakeholder_influence,Maximize stakeholder influence,True,max,Stakeholder,influence_level,2,1.1
G8,minimize_sprint_retrospective_improvement_actions,Minimize sprint retrospective improvement actions,False,min,SprintRetrospective,improvement_actions,2,0.8
G9,maximize_product_owner_availability,Maximize product owner availability,False,max,ProductOwner,availability,2,1.0
G10,minimize_scrum_master_experience,Minimize scrum master experience,False,min,ScrumMaster,experience,2,0.9
G11,maximize_development_snapshot_test_status,Maximize development snapshot test status,False,max,DevelopmentSnapshot,test_status,2,1.0
G12,maximize_release_plan_status,Maximize release plan status,False,max,ReleasePlan,status,2,1.0
G13,minimize_roadmap_milestones,Minimize roadmap milestones,False,min,Roadmap,milestones,2,0.9
G14,maximize_scrum_board_columns,Maximize scrum board columns,False,max,ScrumBoard,columns_(todo/done...),2,1.0
