ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize average story points per sprint across observed sprints,True,max,Velocity,avg._story_points,2,1.0
G1,maximize_min_velocity,Maximize the minimum observed team velocity to improve consistency,False,max,Velocity,min_velocity,1,0.8
G2,maximize_max_velocity,Maximize the peak velocity achievable by the team,False,max,Velocity,max_velocity,1,0.6
G3,minimize_task_effort,Minimize total estimated effort of tasks selected for a sprint,True,min,Task,effort,2,1.0
G4,minimize_blocker_severity,Minimize aggregate severity of active blockers,True,min,Blocker,severity,2,1.0
G5,minimize_number_of_cards,Minimize number of cards on the Scrum Board to reduce WIP,True,min,ScrumBoard,number_of_cards,1,0.7
G6,maximize_story_points,Maximize total story points of completed user stories,True,max,UserStory,story_points,2,1.0
G7,maximize_feature_priority,Maximize priority coverage of features planned for release,True,max,Feature,priority,1,0.9
G8,maximize_sprint_goal_achievement,Maximize the achievement status of sprint goals,True,max,SprintGoal,achievement_status,2,1.0
G9,minimize_daily_scrum_duration,Minimize duration of Daily Scrum while maintaining effectiveness,True,min,DailyScrum,duration,1,0.3
G10,minimize_sprint_planning_duration,Minimize Sprint Planning duration in minutes,True,min,SprintPlanning,duration_(min),1,0.4
G11,maximize_review_attendance,Maximize stakeholder attendance count in Sprint Reviews,True,max,SprintReview,attendees_count,1,0.5
