ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Increase average delivered story points across sprints,True,max,Velocity,avg._story_points,1,1.0
G1,minimize_blocker_severity,Reduce severity of blockers affecting work,True,min,Blocker,severity,2,1.0
G2,maximize_sprint_goal_achievement,Improve achievement status of sprint goals,True,max,SprintGoal,achievement_status,1,1.0
G3,minimize_total_task_effort,Reduce total effort across all tasks,True,min,Task,effort,1,1.0
G4,maximize_feature_priority,Focus on implementing higher-priority features,True,max,Feature,priority,1,0.8
G5,minimize_project_budget,Keep project budget usage low,True,min,Project,budget,1,1.0
G6,maximize_worker_availability,Prefer scheduling workers with higher availability,True,max,Worker,availability,1,0.6
G7,maximize_sprint_review_attendance,Increase number of attendees in Sprint Reviews,True,max,SprintReview,attendees_count,1,0.3
G8,minimize_open_blocker_status,Lower count of open blockers,True,min,Blocker,status,2,0.9
G9,maximize_backlog_freshness,Keep product backlog updated frequently,False,max,ProductBacklog,last_updated,1,0.4
G10,minimize_sprint_backlog_total_effort,Keep sprint workload within capacity,True,min,SprintBacklog,total_effort,2,1.0
G11,maximize_roadmap_objectives_coverage,Push roadmap objectives forward,True,max,Roadmap,objectives,1,0.5
