ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,team_has_scrum_master,A team must be supported by a Scrum Master,False,min,Team,team_status,2,1.0
C1,worker_availability_threshold,An individual worker's availability must be at least 70%,False,min,Worker,availability,2,1.0
C2,feature_high_priority,The feature must have a 'High' or 'Critical' priority,False,max,Feature,priority,2,1.0
C3,blocker_is_resolved,The blocker must have a status of 'Resolved',False,max,Blocker,status,2,1.0
C4,sprint_is_active,The sprint must have an 'Active' status,False,max,Sprint,status,2,1.0
C5,story_has_acceptance_criteria,A user story must have defined acceptance criteria,False,max,UserStory,acceptance_criteria,2,1.0
C6,task_is_dev_type,The task must be of type 'Development',False,max,Task,type,2,1.0
C7,skill_is_certified,The skill must be certified,False,max,Skill,certified,2,1.0
C8,project_is_running,The project status must be 'In Progress',False,max,Project,status,2,1.0
C9,snapshot_test_passed,The development snapshot must have a test status of 'Passed',False,max,DevelopmentSnapshot,test_status,2,1.0
C10,review_has_min_attendees,The sprint review must have at least 3 attendees,False,min,SprintReview,attendees_count,2,1.0
