ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_product_owner_assigned,Each project must have a Product Owner,False,min,ProductOwner,id,2,2.0
C1,require_scrum_master_per_team,Each team must have exactly one Scrum Master,False,min,ScrumMaster,id,2,2.0
C2,enforce_sprint_duration,Sprint duration must be between 1 and 4 weeks,False,min,Sprint,end_date,2,1.8
C3,limit_work_in_progress,Maximum 3 tasks per worker in 'In Progress' state,False,min,Task,status,2,1.5
C4,enforce_backlog_ordering,Product Backlog entries must be prioritized,False,min,ProductBacklog,number_of_entries,2,1.2
C5,require_user_story_acceptance_criteria,All user stories must have acceptance criteria,False,min,UserStory,acceptance_criteria,2,1.6
C6,ensure_task_belongs_to_story,Every task must belong to a user story,False,min,Task,id,2,1.9
C7,prevent_duplicate_emails,No two workers can have the same email,False,min,Worker,email,0,2.0
C8,enforce_skill_level_range,Skill level must be between 1 and 5,False,min,Skill,level,2,1.3
C9,require_sprint_goal_defined,Sprint must have a defined goal,False,min,SprintGoal,objective_description,2,1.7
C10,limit_epic_size,An epic should not exceed 20 story points,True,max,Epic,estimated_effort,1,1.4
C11,mandate_daily_scrum_frequency,Daily Scrum must occur every weekday during sprint,False,min,DailyScrum,date,2,1.5
C12,require_development_snapshot,Sprint must generate a development snapshot,False,min,DevelopmentSnapshot,id,2,1.8
C13,enforce_unique_feature_title,Feature titles must be unique across product,False,min,Feature,title,0,1.9
C14,require_stakeholder_feedback,At least 2 stakeholders must attend each Sprint Review,False,min,SprintReview,attendees_count,2,1.6
