ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize overall team velocity,True,max,Team,team_size,2,1.0
G1,minimize_project_cost,Minimize total project cost,True,min,Project,budget,2,1.0
G2,maximize_feature_delivery,Maximize number of delivered features,True,max,Feature,title,2,0.8
G3,maximize_user_story_points,Maximize the sum of story points completed,True,max,UserStory,story_points,2,0.7
G4,minimize_blocker_count,Minimize the number of open blockers,True,min,Blocker,title,2,0.9
G5,maximize_sprint_goal_achievement,Maximize sprint goal achievement rate,True,max,SprintGoal,objective_description,2,0.8
G6,maximize_team_availability,Maximize the average team member availability,True,max,Worker,availability,2,0.6
G7,maximize_feature_documentation_completeness,Maximize feature documentation coverage,True,max,FeatureDocumentation,title,2,0.7
G8,maximize_stakeholder_satisfaction,Maximize overall stakeholder satisfaction,True,max,Stakeholder,influence_level,2,0.5
G9,minimize_project_delay,Minimize the project delay,True,min,Project,project_end,2,0.9
G10,maximize_sprint_velocity,Maximize the velocity of sprints,True,max,Velocity,avg._story_points,2,0.8
G11,maximize_release_feature_count,Maximize the number of features in each release,True,max,ReleasePlan,included_features,2,0.7
G12,maximize_road_map_mile_stones,Maximize the number of completed milestones,True,max,Roadmap,milestones,2,0.6
G13,maximize_sprint_backlog_tasks,Maximize the number of tasks in the sprint backlog,True,max,SprintBacklog,number_of_tasks,2,0.5
G14,maximize_development_snapshot_stability,Maximize the stability of development snapshots,True,max,DevelopmentSnapshot,version_number,2,0.4
