ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity,Average story points completed per sprint,True,max,Velocity,avg._story_points,2,1.0
G1,minimize_blocker_count,Reduce number of unresolved blockers,False,min,Blocker,status,2,1.5
G2,maximize_team_stability,Keep consistent team composition over time,True,max,Team,team_status,1,0.8
G3,minimize_sprint_goal_failures,Reduce number of sprints missing their goal,True,min,Sprint,achievement_of_goal,2,2.0
G4,maximize_requirement_clarity,Improve quality of user stories by reducing ambiguity,False,max,UserStory,acceptance_criteria,1,1.2
G5,minimize_effort_deviation,Reduce difference between estimated and actual task effort,True,min,Task,effort,2,1.3
G6,maximize_stakeholder_satisfaction,Increase stakeholder influence satisfaction,False,max,Stakeholder,influence_level,1,1.1
G7,minimize_technical_debt,Reduce tasks marked as technical debt,True,min,Task,type,0,1.4
G8,maximize_documentation_coverage,Ensure all features have linked documentation,False,max,FeatureDocumentation,linked_requirements,1,0.9
G9,minimize_sprint_duration_waste,Optimize time spent in non-productive sprint activities,False,min,Sprint,duration_(min),2,1.0
G10,maximize_skill_utilization,Assign tasks matching worker expertise,True,max,Worker,availability,1,1.1
