ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize the total budget allocated across all projects,True,max,Project,budget,2,1.5
G1,maximize_team_size,Maximize the total number of team members across teams,True,max,Team,team_size,1,1.0
G2,maximize_worker_availability,Maximize the sum of available working time across all workers,True,max,Worker,availability,2,1.2
G3,minimize_project_duration,Minimize the difference between project end and start dates,True,min,Project,project_end,2,1.8
G4,maximize_feature_priority,Maximize the sum of priority values of all features,True,max,Feature,priority,1,1.0
G5,maximize_story_points,Maximize the total story points completed in sprints,True,max,UserStory,story_points,2,1.3
G6,minimize_task_effort,Minimize the total effort required for all tasks,False,min,Task,effort,2,1.1
G7,maximize_sprint_achievement,Maximize the average goal achievement across sprints,True,max,Sprint,achievement_of_goal,2,1.6
G8,maximize_velocity_trend,Maximize the trend in team velocity over time,True,max,Velocity,trend,1,1.4
G9,minimize_blocker_severity,Minimize the sum of severity levels of active blockers,True,min,Blocker,severity,2,1.7
G10,maximize_stakeholder_influence,Maximize the total influence level of engaged stakeholders,True,max,Stakeholder,influence_level,1,1.0
G11,maximize_documentation_coverage,Maximize the number of features with linked documentation,True,max,FeatureDocumentation,linked_requirements,1,1.0
G12,minimize_sprint_duration,Minimize the total duration of all sprints,True,min,Sprint,duration,2,1.2
G13,maximize_release_inclusion,Maximize the number of features included in release plans,True,max,ReleasePlan,included_features,2,1.3
G14,maximize_epic_effort_estimate,Maximize the estimated effort for large epics,True,max,Epic,estimated_effort,1,1.0
