"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"G0","maximize_project_budget","Maximize project budget","False","max","Project","budget","2","1.0"
"G1","minimize_sprint_duration","Minimize sprint duration","False","min","Sprint","end_date","2","0.8"
"G2","maximize_team_velocity","Maximize team velocity","False","max","Velocity","avg._story_points","2","1.2"
"G3","minimize_blocker_severity","Minimize blocker severity","False","min","Blocker","severity","2","0.9"
"G4","maximize_feature_completion","Maximize feature completion","True","max","Feature","status","1","1.1"
"G5","minimize_task_effort","Minimize task effort","False","min","Task","effort","2","0.7"
"G6","maximize_stakeholder_satisfaction","Maximize stakeholder satisfaction","False","max","Stakeholder","influence_level","2","1.0"
"G7","minimize_sprint_planning_time","Minimize sprint planning time","False","min","SprintPlanning","duration_(min)","2","0.6"
"G8","maximize_development_snapshot_quality","Maximize development snapshot quality","False","max","DevelopmentSnapshot","test_status","2","1.3"
"G9","minimize_release_plan_delay","Minimize release plan delay","False","min","ReleasePlan","planned_date","2","0.8"
"G10","maximize_scrum_board_productivity","Maximize scrum board productivity","False","max","ScrumBoard","number_of_cards","2","1.2"
"G11","minimize_user_story_complexity","Minimize user story complexity","False","min","UserStory","story_points","2","0.9"
"G12","maximize_product_owner_satisfaction","Maximize product owner satisfaction","False","max","ProductOwner","availability","2","1.1"
"G13","minimize_sprint_retrospective_time","Minimize sprint retrospective time","False","min","SprintRetrospective","duration","2","0.7"
"G14","maximize_team_collaboration","Maximize team collaboration","False","max","Team","team_size","2","1.0"
