ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize the total budget allocated across all projects,True,max,Project,budget,1,1.2
G1,maximize_team_size,Maximize the total number of team members across all teams,True,max,Team,team_size,1,0.9
G2,maximize_worker_availability,Maximize the availability of workers for sprint assignments,True,max,Worker,availability,1,1.3
G3,minimize_feature_estimated_effort,Minimize the sum of estimated effort for all features,False,min,Feature,estimated_effort,1,1.1
G4,maximize_sprint_achievement_of_goal,Maximize the average goal achievement rate across sprints,True,max,Sprint,achievement_of_goal,1,1.4
G5,maximize_sprint_velocity,Maximize the team's average velocity in story points,True,max,Velocity,avg._story_points,1,1.5
G6,minimize_sprint_duration,Minimize the total duration of sprints across projects,False,min,Sprint,end_date,1,0.8
G7,maximize_user_story_story_points,Maximize the total story points completed in sprints,True,max,UserStory,story_points,1,1.2
G8,minimize_blocker_severity,Minimize the average severity of active blockers,False,min,Blocker,severity,1,1.0
G9,maximize_release_plan_included_features,Maximize the number of features included in release plans,True,max,ReleasePlan,included_features,1,1.1
G10,maximize_documentation_change_log,Maximize the frequency of updates in feature documentation,True,max,FeatureDocumentation,change_log,1,0.7
G11,minimize_worker_start_date,Assign workers who started earlier (favor experience),False,min,Worker,start_date,1,0.9
G12,maximize_sprint_retrospective_team_satisfaction,Maximize team satisfaction from retrospectives,True,max,SprintRetrospective,team_satisfaction,1,1.3
G13,minimize_task_effort,Minimize the total effort spent on tasks per sprint,False,min,Task,effort,1,1.0
G14,maximize_roadmap_milestones,Maximize the number of achieved milestones in the roadmap,True,max,Roadmap,milestones,1,1.1
