ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only active projects are considered,False,min,Project,status,2,1.0
C1,require_team_status_active,Only active teams can be assigned,False,min,Team,team_status,2,1.0
C2,require_worker_status_active,Only active workers can be assigned to tasks,False,min,Worker,status,2,1.0
C3,require_feature_status_not_done,Exclude completed features from planning,False,max,Feature,status,0,1.0
C4,require_user_story_status_todo,Only include user stories not yet started,False,max,UserStory,status,2,1.0
C5,require_task_status_blocked,Identify tasks currently blocked by issues,False,min,Task,status,2,0.8
C6,require_blocker_status_open,Only consider open blockers,False,max,Blocker,status,2,1.0
C7,require_sprint_status_active,Only active sprints are valid for assignment,False,min,Sprint,status,2,1.0
C8,require_role_certified,Workers must have certified roles,False,max,Role,area_of_responsibility,2,1.2
C9,require_skill_certified,Only certified skills are valid for role matching,False,max,Skill,certified,2,1.1
C10,require_velocity_trend_positive,Only teams with positive velocity trend are selected,False,max,Velocity,trend,2,1.0
C11,require_release_status_planned,Only planned releases are considered,False,min,ReleasePlan,status,2,0.9
C12,require_scumb_board_active,Only active Scrum Boards are used,False,min,ScrumBoard,board_type,2,0.8
C13,require_epic_status_open,Only open epics are eligible for sprint planning,False,max,Epic,status,2,1.0
C14,require_stakeholder_relevance_high,Only stakeholders with high relevance are included,False,max,Stakeholder,relevance_to_feature,2,1.1
