ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only consider active projects,False,min,Project,status,2,1.0
C1,require_team_status_active,Only include active teams,False,min,Team,team_status,2,1.0
C2,require_worker_status_active,Only assign active workers,False,min,Worker,status,2,1.0
C3,require_feature_status_not_done,Exclude completed features,False,max,Feature,status,0,0.8
C4,require_sprint_status_active,Only ongoing or planned sprints,False,min,Sprint,status,2,1.0
C5,require_task_status_not_done,Only unfinished tasks,False,max,Task,status,0,0.9
C6,require_user_story_priority_above_threshold,Only stories with priority > 3,False,max,UserStory,priority,2,1.2
C7,require_skill_level_above_intermediate,Only skills with level >= 'intermediate',False,max,Skill,level,2,1.1
C8,require_blocker_status_open,Only open blockers,False,min,Blocker,status,2,0.7
C9,require_stakeholder_relevance_high,Only stakeholders with high relevance,False,max,Stakeholder,relevance_to_feature,2,1.0
C10,require_velocity_min_value,Minimum average velocity of 10,False,min,Velocity,avg._story_points,2,1.3
C11,require_sprint_goal_defined,Every sprint must have a defined goal,False,min,SprintGoal,objective_description,2,1.4
C12,require_release_status_planned,Only planned releases,False,min,ReleasePlan,status,2,1.0
C13,require_board_updated_recently,Scrum board updated within last 24h,False,max,ScrumBoard,last_updated,1,0.8
C14,require_documentation_author_assigned,All docs must have an author,False,min,FeatureDocumentation,author,2,0.9
