ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_velocity_avg_story_points,Increase average story points delivered per sprint,True,max,Velocity,avg._story_points,1,1.0
G1,maximize_velocity_max_velocity,Push historical peak velocity upward,True,max,Velocity,max_velocity,1,1.0
G2,minimize_velocity_min_velocity,Reduce low-end velocity dips,True,min,Velocity,min_velocity,1,1.0
G3,minimize_project_budget,Keep total project budget low,True,min,Project,budget,2,1.0
G4,minimize_task_effort,Minimize total task effort in scope,True,min,Task,effort,1,1.0
G5,maximize_user_story_story_points,Maximize delivered story points,True,max,UserStory,story_points,1,1.0
G6,maximize_sprint_goal_achievement,Maximize achieved sprint goals across sprints,True,max,SprintGoal,achievement_status,1,1.0
G7,maximize_worker_availability,Prefer workers with higher availability,True,max,Worker,availability,1,1.0
G8,maximize_feature_priority,Prefer implementing higher-priority features,True,max,Feature,priority,1,1.0
G9,minimize_blocker_severity,Reduce overall severity of blockers,True,min,Blocker,severity,2,1.0
G10,maximize_sprint_review_attendees,Maximize engagement in Sprint Reviews,True,max,SprintReview,attendees_count,1,1.0
G11,minimize_sprint_total_effort,Keep sprint backlog total effort manageable,True,min,SprintBacklog,total_effort,2,1.0
