"ID","Name","Description","IsSum","GoalType","EntityName","EntityAttribute","CriteriaType","Weight"
"C0","project_status_condition","Project status must be active",False,"min","Project","status",2,1.0
"C1","team_size_condition","Team size must be at least 5",False,"min","Team","team_size",2,0.8
"C2","feature_priority_condition","Feature priority must be high",False,"max","Feature","priority",2,0.9
"C3","task_status_condition","Task status must be in progress",False,"min","Task","status",2,0.7
"C4","sprint_velocity_condition","Sprint velocity must be at least 10",False,"min","Velocity","avg._story_points",2,1.0
"C5","blocker_status_condition","Blocker status must be resolved",False,"min","Blocker","status",2,0.8
"C6","stakeholder_influence_condition","Stakeholder influence must be high",False,"max","Stakeholder","influence_level",2,0.9
"C7","sprint_planning_duration_condition","Sprint planning duration must be less than 2 hours",False,"min","SprintPlanning","duration_(min)",2,0.6
"C8","sprint_goal_achievement_condition","Sprint goal achievement must be 100%",False,"max","SprintGoal","achievement_status",2,1.0
"C9","development_snapshot_quality_condition","Development snapshot quality must be high",False,"max","DevelopmentSnapshot","test_status",2,0.8
"C10","feature_documentation_quality_condition","Feature documentation quality must be high",False,"max","FeatureDocumentation","description",2,0.9
"C11","sprint_retrospective_duration_condition","Sprint retrospective duration must be less than 1 hour",False,"min","SprintRetrospective","duration",2,0.6
"C12","team_satisfaction_condition","Team satisfaction must be high",False,"max","SprintRetrospective","team_satisfaction",2,1.0
"C13","release_plan_status_condition","Release plan status must be on track",False,"min","ReleasePlan","status",2,0.8
"C14","roadmap_status_condition","Roadmap status must be on track",False,"min","Roadmap","milestones",2,0.9
