ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,minimize_total_story_points,Minimize total story points selected for a sprint,True,min,UserStory,story_points,1,1.0
G1,minimize_total_task_effort,Minimize total implementation effort across tasks,True,min,Task,effort,1,1.2
G2,maximize_sprint_goal_achievement,Maximize overall achievement status of sprint goals,True,max,SprintGoal,achievement_status,1,2.0
G3,maximize_average_velocity,Maximize average story points completed per sprint,False,max,Velocity,avg._story_points,1,1.5
G4,minimize_open_blocker_severity,Minimize cumulative severity of active blockers,True,min,Blocker,severity,2,2.0
G5,minimize_product_backlog_size,Reduce number of entries in the product backlog,False,min,ProductBacklog,number_of_entries,1,1.0
G6,maximize_stakeholder_relevance,Maximize delivered value aligned with stakeholder relevance,True,max,Stakeholder,relevance_to_feature,1,0.8
G7,minimize_project_budget,Keep total allocated project budget as low as feasible,False,min,Project,budget,1,1.0
G8,maximize_test_status,Maximize aggregated test status of development snapshots,True,max,DevelopmentSnapshot,test_status,1,1.2
G9,maximize_team_availability,Maximize available capacity of workers,True,max,Worker,availability,1,1.0
G10,minimize_sprint_backlog_total_effort,Minimize total effort planned in the sprint backlog,False,min,SprintBacklog,total_effort,2,1.3
G11,maximize_feature_priority_delivery,Maximize sum of priorities for delivered features,True,max,Feature,priority,1,0.9
