ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize project budget,False,max,Project,budget,2,1.0
G1,minimize_project_duration,Minimize project duration,False,min,Project,project_end,2,1.0
G2,maximize_team_velocity,Maximize team velocity,False,max,Velocity,avg._story_points,2,1.0
G3,maximize_sprint_goal_achievement,Maximize sprint goal achievement,False,max,SprintGoal,achievement_status,2,1.0
G4,minimize_blocker_severity,Minimize blocker severity,False,min,Blocker,severity,2,1.0
G5,maximize_feature_priority,Maximize feature priority,False,max,Feature,priority,2,1.0
G6,minimize_task_effort,Minimize task effort,False,min,Task,effort,2,1.0
G7,maximize_stakeholder_satisfaction,Maximize stakeholder satisfaction,False,max,SprintRetrospective,team_satisfaction,2,1.0
G8,maximize_product_owner_availability,Maximize product owner availability,False,max,ProductOwner,availability,2,1.0
G9,minimize_sprint_planning_duration,Minimize sprint planning duration,False,min,SprintPlanning,duration_(min),2,1.0
G10,maximize_development_snapshot_quality,Maximize development snapshot quality,False,max,DevelopmentSnapshot,test_status,2,1.0
G11,maximize_scrum_board_productivity,Maximize scrum board productivity,False,max,ScrumBoard,number_of_cards,2,1.0
G12,minimize_release_plan_delay,Minimize release plan delay,False,min,ReleasePlan,planned_date,2,1.0
