ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_team_velocity,Maximize the average story points completed per sprint by a team,True,max,Team,team_size,1,1.0
G1,maximize_project_budget_utilization,Maximize the percentage of budget used for high-priority features,True,max,Project,budget,1,1.2
G2,maximize_sprint_goal_achievement,Maximize the number of sprint goals fully achieved,True,max,SprintGoal,achievement_status,2,1.5
G3,minimize_blocker_severity,Minimize the average severity of blockers during a sprint,True,min,Blocker,severity,2,1.3
G4,maximize_stakeholder_satisfaction,Maximize the number of stakeholders with high satisfaction in sprint reviews,True,max,Stakeholder,relevance_to_feature,1,1.0
G5,maximize_feature_completion,Maximize the number of features completed per release,True,max,Feature,status,2,1.4
G6,minimize_sprint_overrun,Minimize the number of sprints that exceed their planned end date,True,min,Sprint,end_date,2,1.1
G7,maximize_worker_availability,Maximize the average availability of workers in a team,True,max,Worker,availability,1,0.9
G8,maximize_user_story_completion,Maximize the number of user stories completed per sprint,True,max,UserStory,status,2,1.2
G9,minimize_task_effort_overrun,Minimize the total effort overrun for tasks in a sprint,True,min,Task,effort,2,1.0
G10,maximize_epic_priority_completion,Maximize the number of high-priority epics completed,True,max,Epic,priority,2,1.3
G11,maximize_velocity_trend,Maximize the positive trend in team velocity over time,True,max,Velocity,trend,1,1.1
