ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,project_status_must_be_active,Project status must be active,False,max,Project,status,2,1.0
C1,team_status_must_be_active,Team status must be active,False,max,Team,team_status,2,1.0
C2,feature_status_must_be_in_progress,Feature status must be in progress,False,max,Feature,status,2,1.0
C3,task_status_must_be_in_progress,Task status must be in progress,False,max,Task,status,2,1.0
C4,sprint_status_must_be_in_progress,Sprint status must be in progress,False,max,Sprint,status,2,1.0
C5,product_owner_availability_must_be_high,Product owner availability must be high,False,max,ProductOwner,availability,2,1.0
C6,scrum_master_experience_must_be_high,Scrum master experience must be high,False,max,ScrumMaster,experience,2,1.0
C7,stakeholder_influence_must_be_high,Stakeholder influence must be high,False,max,Stakeholder,influence_level,2,1.0
C8,sprint_goal_achievement_must_be_high,Sprint goal achievement must be high,False,max,SprintGoal,achievement_status,2,1.0
C9,development_snapshot_test_status_must_be_passed,Development snapshot test status must be passed,False,max,DevelopmentSnapshot,test_status,2,1.0
C10,blocker_severity_must_be_low,Blocker severity must be low,False,min,Blocker,severity,2,1.0
C11,sprint_retrospective_improvement_actions_must_be_low,Sprint retrospective improvement actions must be low,False,min,SprintRetrospective,improvement_actions,2,1.0
C12,team_size_must_be_optimal,Team size must be optimal,False,max,Team,team_size,2,1.0
