ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only consider projects with active status,False,min,Project,status,2,1.0
C1,require_team_status_active,Ensure only active teams are used,False,min,Team,team_status,2,1.0
C2,require_worker_status_active,Only include workers with status 'active',False,min,Worker,status,2,1.0
C3,require_feature_status_completed,Only completed features contribute to goals,False,min,Feature,status,0,0.8
C4,require_user_story_status_done,Only user stories with status 'done' are counted,False,min,UserStory,status,2,1.1
C5,require_task_status_not_blocked,Tasks must not be blocked by active blockers,False,min,Task,status,2,1.2
C6,require_sprint_status_completed,Only completed sprints are considered,False,min,Sprint,status,2,1.0
C7,require_blocker_status_resolved,Only resolved blockers are allowed,False,min,Blocker,status,0,0.9
C8,require_skill_certified,Only certified skills are valid for assignment,False,min,Skill,certified,2,1.3
C9,require_role_assigned,Every worker must have at least one assigned role,False,min,Role,role_name,2,1.0
C10,require_velocity_min_value,Ensure minimum velocity is above zero,False,min,Velocity,min_velocity,2,0.8
C11,require_release_status_planned,Only planned releases are valid,False,min,ReleasePlan,status,2,1.0
C12,require_roadmap_milestones_defined,Ensure roadmap has defined milestones,False,min,Roadmap,milestones,2,0.7
C13,require_daily_scrum_held,Ensure daily scrum occurred on each sprint day,False,min,DailyScrum,date,2,1.1
C14,require_sprint_goal_defined,Every sprint must have a defined goal,False,min,SprintGoal,objective_description,2,1.2
