ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
C0,require_project_status_active,Only active projects are considered,False,min,Project,status,2,1.0
C1,require_team_status_active,Only active teams are eligible for assignments,False,min,Team,team_status,2,1.0
C2,require_worker_status_active,Only active workers can be assigned,False,min,Worker,status,2,1.0
C3,require_feature_status_not_done,Only incomplete features are selectable,False,min,Feature,status,0,0.8
C4,require_user_story_status_todo,Only 'To Do' user stories are assignable,False,min,UserStory,status,2,1.1
C5,require_task_status_not_blocked,Tasks must not be blocked,False,min,Task,status,0,1.2
C6,require_blocker_status_resolved,Only resolved blockers are archived,False,min,Blocker,status,1,0.7
C7,require_sprint_status_active,Only active sprints are valid,False,min,Sprint,status,2,1.3
C8,require_sprint_goal_achievement_pending,Goal achievement status must be pending,False,min,SprintGoal,achievement_status,0,0.9
C9,require_skill_certified,Only certified skills are valid for role assignment,False,min,Skill,certified,2,1.0
C10,require_role_area_defined,Role must have a defined area of responsibility,False,min,Role,area_of_responsibility,2,0.8
C11,require_product_backlog_status_open,Only open backlogs are editable,False,min,ProductBacklog,status,2,1.0
C12,require_velocity_trend_positive,Only teams with positive velocity trend are preferred,False,min,Velocity,trend,1,1.1
C13,require_release_plan_status_active,Only active release plans are considered,False,min,ReleasePlan,status,2,1.0
C14,require_roadmap_milestones_defined,All roadmaps must have milestones defined,False,min,Roadmap,milestones,2,0.9
