ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_budget,Maximize the total budget allocated across all projects,True,max,Project,budget,2,1.5
G1,maximize_team_size,Maximize the total number of team members across teams,True,max,Team,team_size,1,1.0
G2,maximize_worker_availability,Maximize the availability of workers for sprint assignments,True,max,Worker,availability,2,1.2
G3,minimize_feature_estimated_effort,Minimize the total estimated effort for all features,False,min,Feature,estimated_effort,2,0.8
G4,maximize_user_story_story_points,Maximize total story points delivered per sprint,True,max,UserStory,story_points,2,1.3
G5,minimize_sprint_duration,Minimize the duration of sprints to increase agility,False,min,Sprint,end_date,1,1.0
G6,maximize_sprint_achievement_of_goal,Maximize the goal achievement rate across sprints,True,max,Sprint,achievement_of_goal,2,1.6
G7,minimize_blocker_severity,Minimize the average severity of active blockers,False,min,Blocker,severity,0,0.9
G8,maximize_velocity_avg_story_points,Maximize team velocity in terms of story points,True,max,Velocity,avg._story_points,2,1.7
G9,minimize_task_effort,Minimize the total effort required for all tasks in current sprint,True,min,Task,effort,1,0.7
G10,maximize_sprint_review_attendees,Maximize stakeholder participation in sprint reviews,True,max,SprintReview,attendees_count,2,1.1
G11,minimize_sprint_planning_duration,Minimize time spent in sprint planning meetings,False,min,SprintPlanning,duration_(min),1,0.6
G12,maximize_team_satisfaction,Maximize team satisfaction in retrospectives,False,max,SprintRetrospective,team_satisfaction,2,1.4
G13,minimize_release_plan_delay,Minimize deviation from planned release dates,False,min,ReleasePlan,planned_date,0,0.8
G14,maximize_number_of_features_released,Maximize the number of features included in releases,True,max,ReleasePlan,included_features,2,1.3
