ModelKey,MessageIndex,Predicted_Keywords,Matched_Keywords,Precision,Recall,F1,TP,FP,FN,Text
ms-copilot-strategy1-v9,1,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,2,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,3,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,4,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,5,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,6,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,7,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,8,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,9,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,10,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,11,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,12,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,13,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,14,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,15,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,16,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,17,,,0.0,0.0,0.0,0,0,235,<empty>
ms-copilot-strategy1-v9,18,,,0.0,0.0,0.0,0,0,235,<empty>
