ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,minimize_project_budget,Reduce total project budget across all projects,True,min,Project,budget,1,1.0
G1,maximize_worker_availability,Increase cumulative availability of workers,True,max,Worker,availability,1,1.0
G2,maximize_feature_priority,Focus on higher-priority features,True,max,Feature,priority,1,1.0
G3,minimize_feature_estimated_effort,Prefer features with lower estimated effort,True,min,Feature,estimated_effort,1,1.0
G4,maximize_sprint_goal_achievement,Maximize achieved sprint goals,True,max,Sprint,achievement_of_goal,2,1.0
G5,maximize_velocity_avg_story_points,Increase average story points completed,True,max,Velocity,avg._story_points,1,1.0
G6,minimize_blocker_severity,Lower severity of blockers affecting tasks,True,min,Blocker,severity,0,1.0
G7,maximize_user_story_story_points,Maximize delivered story points,True,max,UserStory,story_points,1,1.0
G8,minimize_task_effort,Reduce effort spent per task,True,min,Task,effort,1,1.0
G9,maximize_team_size_utilization,Leverage larger teams effectively,True,max,Team,team_size,1,0.8
G10,maximize_stakeholder_relevance_to_feature,Prioritize features important to stakeholders,True,max,Stakeholder,relevance_to_feature,1,0.7
G11,minimize_time_to_release,Minimize planned date to accelerate releases,False,min,ReleasePlan,planned_date,2,1.0
