ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_completed_story_points,Maximize the sum of story points for all user stories completed within a sprint.,True,max,UserStory,story_points,1,1.0
G1,maximize_team_velocity,Maximize the average amount of work a team can accomplish in a sprint.,False,max,Velocity,avg._story_points,1,1.2
G2,minimize_task_effort,Minimize the total estimated effort for all tasks in a sprint to improve efficiency.,True,min,Task,effort,1,0.8
G3,maximize_feature_priority,Prioritize and complete features with the highest priority value first.,True,max,Feature,priority,2,1.5
G4,minimize_number_of_blockers,Minimize the total number of active blockers to ensure a smooth workflow.,True,min,Blocker,id,1,1.3
G5,maximize_sprint_goal_achievement,Maximize the achievement status of sprint goals, indicating successful sprints.,True,max,SprintGoal,achievement_status,2,1.8
G6,minimize_project_timeline,Minimize the project's end date to deliver the product faster.,False,min,Project,project_end,1,1.1
G7,maximize_team_satisfaction,Maximize the team's satisfaction score, as reported in sprint retrospectives.,False,max,SprintRetrospective,team_satisfaction,1,0.9
G8,maximize_stakeholder_relevance,Focus on features that are most relevant to high-influence stakeholders.,True,max,Stakeholder,relevance_to_feature,1,1.4
G9,minimize_epic_effort,Minimize the total estimated effort for epics by breaking them down effectively.,True,min,Epic,estimated_effort,1,0.7
G10,maximize_release_features,Maximize the number of features included in a given release plan.,True,max,ReleasePlan,included_features,1,1.0
G11,maximize_worker_availability,Maximize the overall availability of all workers for task assignment.,True,max,Worker,availability,1,0.6
G12,minimize_blocker_severity,Minimize the severity of reported blockers to reduce their impact on progress.,True,min,Blocker,severity,1,1.2
