ID,Name,Description,IsSum,GoalType,EntityName,EntityAttribute,CriteriaType,Weight
G0,maximize_project_priority,Maximize the sum of project priorities,True,max,Project,priority,2,1.0
G1,minimize_project_duration,Minimize total project duration,True,min,Project,project_end,1,0.8
G2,maximize_team_efficiency,Maximize team utilization rate,True,max,Team,team_status,1,0.9
G3,minimize_worker_unavailability,Minimize number of unavailable workers,True,min,Worker,availability,0,1.2
G4,maximize_feature_completion,Maximize completed features per sprint,True,max,Feature,status,2,1.1
G5,minimize_sprint_effort_deviation,Minimize deviation from planned sprint effort,True,min,SprintBacklog,total_effort,1,1.0
G6,maximize_user_story_points,Maximize completed story points per sprint,True,max,UserStory,story_points,2,1.3
G7,minimize_blocker_severity,Minimize total severity of active blockers,True,min,Blocker,severity,0,1.5
G8,maximize_stakeholder_influence,Maximize engagement of high-influence stakeholders,True,max,Stakeholder,influence_level,2,0.7
G9,minimize_task_effort,Minimize total effort spent on tasks,True,min,Task,effort,1,0.6
G10,maximize_velocity_trend,Maximize positive velocity trend over sprints,True,max,Velocity,trend,2,1.1
G11,minimize_release_delay,Minimize delay in release plan dates,True,min,ReleasePlan,planned_date,0,1.4
G12,maximize_epic_estimated_effort,Maximize value delivered via large epics,True,max,Epic,estimated_effort,1,0.8
G13,minimize_daily_scrum_duration,Minimize average daily scrum duration,True,min,DailyScrum,duration,1,0.5
